433000.000000 0 33304 
435000.000000 0 33306 
437000.000000 0 33306 
439000.000000 0 33304 
441000.000000 0 33306 
443000.000000 0 33308 
445000.000000 0 33308 
447000.000000 0 33309 
449000.000000 0 33305 
451000.000000 0 33305 
453000.000000 0 33307 
455000.000000 0 33306 
457000.000000 0 33305 
459000.000000 0 33304 
461000.000000 0 43805 
463000.000000 0 43816 
465000.000000 0 43810 
467000.000000 0 43810 
469000.000000 0 43811 
471000.000000 0 43813 
473000.000000 0 43813 
475000.000000 0 43810 
477000.000000 0 43811 
479000.000000 0 43812 
481000.000000 0 43814 
483000.000000 0 43814 
485000.000000 0 43813 
487000.000000 0 43814 
489000.000000 0 43812 
491000.000000 0 43811 
493000.000000 0 43810 
495000.000000 0 43812 
497000.000000 0 43811 
499000.000000 32 43812 
501000.000000 107 43812 
503000.000000 184 43812 
505000.000000 261 43812 
507000.000000 343 43811 
509000.000000 427 43810 
511000.000000 513 43809 
513000.000000 600 43812 
515000.000000 690 43813 
517000.000000 784 43814 
519000.000000 880 43812 
521000.000000 980 43813 
523000.000000 1077 43811 
525000.000000 1180 43813 
527000.000000 1286 43813 
529000.000000 1394 43810 
531000.000000 1505 43809 
533000.000000 1617 43809 
535000.000000 1731 43811 
537000.000000 1851 43811 
539000.000000 1974 43812 
541000.000000 2101 43811 
543000.000000 2228 43814 
545000.000000 2355 43814 
547000.000000 2494 43810 
549000.000000 2627 43812 
551000.000000 2764 43815 
553000.000000 2910 43813 
555000.000000 3054 43813 
557000.000000 3201 43812 
559000.000000 3352 43813 
561000.000000 3506 43812 
563000.000000 3663 43815 
565000.000000 3824 43811 
567000.000000 3988 43811 
569000.000000 4155 43812 
571000.000000 4327 43811 
573000.000000 4499 43811 
575000.000000 4674 43810 
577000.000000 4854 43811 
579000.000000 5034 43812 
581000.000000 5219 43812 
583000.000000 5409 43811 
585000.000000 5602 43815 
587000.000000 5789 43813 
589000.000000 5992 43812 
591000.000000 6188 43814 
593000.000000 6394 43815 
595000.000000 6599 43814 
597000.000000 6808 43813 
599000.000000 7019 43815 
601000.000000 7231 43812 
603000.000000 7450 43811 
605000.000000 7668 43812 
607000.000000 7895 43809 
609000.000000 8116 43813 
611000.000000 8347 43813 
613000.000000 8573 43813 
615000.000000 8810 43811 
617000.000000 9047 43815 
619000.000000 9290 43812 
621000.000000 9531 43815 
623000.000000 9776 43813 
625000.000000 10027 43813 
627000.000000 10273 43815 
629000.000000 10523 43813 
631000.000000 10787 43815 
633000.000000 11035 43816 
635000.000000 11297 43814 
637000.000000 11561 43812 
639000.000000 11825 43813 
641000.000000 12096 43816 
643000.000000 12360 43814 
645000.000000 12634 43813 
647000.000000 12906 43814 
649000.000000 13185 43811 
651000.000000 13459 43814 
653000.000000 13742 43813 
655000.000000 14026 43817 
657000.000000 14308 43815 
659000.000000 14596 43814 
661000.000000 14887 43814 
663000.000000 15171 43816 
665000.000000 15467 43814 
667000.000000 15761 43814 
669000.000000 16059 43816 
671000.000000 16352 43816 
673000.000000 16652 43818 
675000.000000 16953 43818 
677000.000000 17256 43816 
679000.000000 17562 43814 
681000.000000 17869 43815 
683000.000000 18175 43815 
685000.000000 18487 43815 
687000.000000 18793 43813 
689000.000000 19107 43816 
691000.000000 19416 43815 
693000.000000 19738 43815 
695000.000000 20044 43816 
697000.000000 20369 43818 
699000.000000 20685 43817 
701000.000000 21008 43817 
703000.000000 21330 43818 
705000.000000 21653 43816 
707000.000000 21974 43816 
709000.000000 22297 43818 
711000.000000 22625 43821 
713000.000000 22954 43820 
715000.000000 23283 43819 
717000.000000 23612 43818 
719000.000000 23936 43820 
721000.000000 24268 43818 
723000.000000 24605 43817 
725000.000000 24931 43817 
727000.000000 25265 43818 
729000.000000 25598 43821 
731000.000000 25929 43819 
733000.000000 26263 43821 
735000.000000 26607 43821 
737000.000000 26934 43820 
739000.000000 27275 43822 
741000.000000 27614 43821 
743000.000000 27951 43819 
745000.000000 28293 43821 
747000.000000 28629 43824 
749000.000000 28966 43822 
751000.000000 29308 43822 
753000.000000 29649 43823 
755000.000000 29986 43824 
757000.000000 30328 43824 
759000.000000 30670 43825 
761000.000000 31010 43823 
763000.000000 31353 43822 
765000.000000 31691 43824 
767000.000000 32035 43825 
769000.000000 32380 43825 
771000.000000 32719 43827 
773000.000000 33060 43827 
775000.000000 33397 43829 
777000.000000 33744 43829 
779000.000000 34083 43830 
781000.000000 34420 43830 
783000.000000 34767 43829 
785000.000000 35107 43832 
787000.000000 35453 43832 
789000.000000 35788 43830 
791000.000000 36128 43833 
793000.000000 36467 43835 
795000.000000 36806 43835 
797000.000000 37152 43837 
799000.000000 37495 43838 
801000.000000 37826 43839 
803000.000000 38160 43840 
805000.000000 38505 43840 
807000.000000 38844 43844 
809000.000000 39172 43849 
811000.000000 39511 43851 
813000.000000 39848 43855 
815000.000000 40179 43860 
817000.000000 40520 43865 
819000.000000 40853 43871 
821000.000000 41182 43878 
823000.000000 41516 43886 
825000.000000 41849 43895 
827000.000000 42174 43905 
829000.000000 42503 43921 
831000.000000 42832 43939 
833000.000000 43158 43961 
835000.000000 43487 43985 
837000.000000 43809 44016 
839000.000000 44134 44052 
841000.000000 44459 44098 
843000.000000 44776 44156 
845000.000000 45099 44224 
847000.000000 45422 44305 
849000.000000 45738 44402 
851000.000000 46056 44509 
853000.000000 46371 44630 
855000.000000 46686 44763 
857000.000000 47000 44909 
859000.000000 47310 45062 
861000.000000 47625 45224 
863000.000000 47935 45398 
865000.000000 48239 45582 
867000.000000 48549 45770 
869000.000000 48853 45966 
871000.000000 49157 46168 
873000.000000 49457 46376 
875000.000000 49758 46590 
877000.000000 50056 46808 
879000.000000 50350 47030 
881000.000000 50644 47258 
883000.000000 50933 47489 
885000.000000 51223 47727 
887000.000000 51515 47965 
889000.000000 51803 48206 
891000.000000 52090 48450 
893000.000000 52372 48697 
895000.000000 52649 48945 
897000.000000 52935 49195 
899000.000000 53213 49447 
901000.000000 53488 49702 
903000.000000 53755 49956 
905000.000000 54028 50212 
907000.000000 54296 50467 
909000.000000 54564 50725 
911000.000000 54828 50983 
913000.000000 55085 51242 
915000.000000 55344 51498 
917000.000000 55601 51758 
919000.000000 55855 52013 
921000.000000 56107 52271 
923000.000000 56359 52530 
925000.000000 56606 52784 
927000.000000 56846 53040 
929000.000000 57087 53296 
931000.000000 57326 53548 
933000.000000 57565 53803 
935000.000000 57800 54054 
937000.000000 58027 54302 
939000.000000 58261 54552 
941000.000000 58485 54798 
943000.000000 58708 55044 
945000.000000 58930 55290 
947000.000000 59143 55531 
949000.000000 59356 55772 
951000.000000 59569 56010 
953000.000000 59779 56246 
955000.000000 59985 56480 
957000.000000 60185 56717 
959000.000000 60387 56945 
961000.000000 60582 57173 
963000.000000 60779 57404 
965000.000000 60973 57626 
967000.000000 61156 57849 
969000.000000 61341 58070 
971000.000000 61527 58286 
973000.000000 61704 58500 
975000.000000 61880 58711 
977000.000000 62054 58924 
979000.000000 62222 59132 
981000.000000 62388 59336 
983000.000000 62557 59538 
985000.000000 62716 59741 
987000.000000 62877 59936 
989000.000000 63030 60131 
991000.000000 63180 60324 
993000.000000 63335 60514 
995000.000000 63482 60699 
997000.000000 63626 60884 
999000.000000 63769 61065 
1001000.000000 63906 61246 
1003000.000000 64038 61421 
1005000.000000 64169 61596 
1007000.000000 64300 61763 
1009000.000000 64428 61935 
1011000.000000 64547 62097 
1013000.000000 64672 62261 
1015000.000000 64789 62419 
1017000.000000 64904 62575 
1019000.000000 65016 62728 
1021000.000000 65126 62879 
1023000.000000 65232 63028 
1025000.000000 65338 63172 
1027000.000000 65440 63313 
1029000.000000 65535 63455 
1031000.000000 65535 63591 
1033000.000000 65535 63724 
1035000.000000 65535 63854 
1037000.000000 65535 63980 
1039000.000000 65535 64106 
1041000.000000 65535 64177 
1043000.000000 65535 64175 
1045000.000000 65535 64170 
1047000.000000 65535 64174 
1049000.000000 65535 64173 
1051000.000000 65535 64175 
1053000.000000 65535 64175 
1055000.000000 65535 64176 
1057000.000000 65535 64173 
1059000.000000 65535 64175 
1061000.000000 65535 64174 
1063000.000000 65535 64176 
1065000.000000 65535 64175 
1067000.000000 65535 64174 
1069000.000000 65535 64177 
1071000.000000 65535 64178 
1073000.000000 65535 64176 
1075000.000000 65535 64182 
1077000.000000 65535 64175 
1079000.000000 65535 64180 
1081000.000000 65535 64178 
1083000.000000 65535 64177 
1085000.000000 65535 64179 
1087000.000000 65535 64183 
1089000.000000 65535 33311 
1091000.000000 65535 33311 
1093000.000000 65535 33305 
1095000.000000 65535 33309 
1097000.000000 65535 33309 
1099000.000000 65535 33307 
1101000.000000 65535 33307 
1103000.000000 65535 33309 
1105000.000000 65535 33309 
1107000.000000 65535 33309 
1109000.000000 65535 33308 
1111000.000000 65535 33309 
1113000.000000 65535 33307 
1115000.000000 65535 33309 
1117000.000000 65535 33312 
1119000.000000 65535 33307 
1121000.000000 65535 33309 
1123000.000000 65535 33309 
1125000.000000 65535 33310 
1127000.000000 65535 33308 
1129000.000000 65535 33309 
1131000.000000 65535 33308 
1133000.000000 65535 33312 
1135000.000000 65535 33304 
1137000.000000 65535 33308 
1139000.000000 65535 33308 
1141000.000000 65535 33306 
1143000.000000 65535 33308 
1145000.000000 65535 33309 
1147000.000000 65463 33308 
1149000.000000 65360 33309 
1151000.000000 65258 33310 
1153000.000000 65151 33310 
1155000.000000 65040 33308 
1157000.000000 64924 33309 
1159000.000000 64808 33310 
1161000.000000 64693 33309 
1163000.000000 64571 33307 
1165000.000000 64445 33310 
1167000.000000 64320 33307 
1169000.000000 64190 33309 
1171000.000000 64058 33307 
1173000.000000 63924 33306 
1175000.000000 63782 33308 
1177000.000000 63643 33306 
1179000.000000 63499 33308 
1181000.000000 63354 33308 
1183000.000000 63202 33308 
1185000.000000 63050 33306 
1187000.000000 62894 33310 
1189000.000000 62739 33309 
1191000.000000 62577 33308 
1193000.000000 62413 33309 
1195000.000000 62244 33307 
1197000.000000 62078 33308 
1199000.000000 61899 33309 
1201000.000000 61726 33309 
1203000.000000 61544 33309 
1205000.000000 61363 33309 
1207000.000000 61173 33307 
1209000.000000 60985 33307 
1211000.000000 60795 33307 
1213000.000000 60601 33308 
1215000.000000 60404 33305 
1217000.000000 60201 33311 
1219000.000000 59999 33305 
1221000.000000 59792 33307 
1223000.000000 59584 33311 
1225000.000000 59374 33310 
1227000.000000 59161 33308 
1229000.000000 58942 33310 
1231000.000000 58724 33310 
1233000.000000 58499 33308 
1235000.000000 58275 33311 
1237000.000000 58043 33309 
1239000.000000 57819 33305 
1241000.000000 57580 33308 
1243000.000000 57344 33306 
1245000.000000 57103 33308 
1247000.000000 56861 33307 
1249000.000000 56617 33304 
1251000.000000 56371 33305 
1253000.000000 56123 33306 
1255000.000000 55872 33308 
1257000.000000 55619 33307 
1259000.000000 55359 33307 
1261000.000000 55101 33306 
1263000.000000 54842 33310 
1265000.000000 54577 33311 
1267000.000000 54314 33307 
1269000.000000 54042 33308 
1271000.000000 53775 33310 
1273000.000000 53502 33309 
1275000.000000 53225 33307 
1277000.000000 52950 33309 
1279000.000000 52665 33308 
1281000.000000 52391 33305 
1283000.000000 52101 33308 
1285000.000000 51818 33308 
1287000.000000 51533 33305 
1289000.000000 51242 33307 
1291000.000000 50948 33307 
1293000.000000 50655 33307 
1295000.000000 50359 33306 
1297000.000000 50065 33308 
1299000.000000 49773 33308 
1301000.000000 49469 33310 
1303000.000000 49169 33309 
1305000.000000 48862 33309 
1307000.000000 48559 33310 
1309000.000000 48255 33308 
1311000.000000 47946 33308 
1313000.000000 47629 33305 
1315000.000000 47326 33308 
1317000.000000 47012 33308 
1319000.000000 46701 33308 
1321000.000000 46386 33308 
1323000.000000 46070 33304 
1325000.000000 45747 33305 
1327000.000000 45431 33307 
1329000.000000 45113 33306 
1331000.000000 44791 33304 
1333000.000000 44468 33304 
1335000.000000 44144 33308 
1337000.000000 43816 33308 
1339000.000000 43497 33306 
1341000.000000 43169 33309 
1343000.000000 42835 33311 
1345000.000000 42513 33309 
1347000.000000 42178 33308 
1349000.000000 41850 33308 
1351000.000000 41522 33307 
1353000.000000 41188 33308 
1355000.000000 40857 33307 
1357000.000000 40519 33308 
1359000.000000 40187 33305 
1361000.000000 39847 33307 
1363000.000000 39514 33308 
1365000.000000 39185 33305 
1367000.000000 38841 33307 
1369000.000000 38505 33305 
1371000.000000 38165 33304 
1373000.000000 37829 33305 
1375000.000000 37489 33306 
1377000.000000 37148 33306 
1379000.000000 36809 33306 
1381000.000000 36469 33307 
1383000.000000 36127 33309 
1385000.000000 35784 33308 
1387000.000000 35449 33309 
1389000.000000 35105 33307 
1391000.000000 34762 33310 
1393000.000000 34423 33306 
1395000.000000 34080 33305 
1397000.000000 33738 33306 
1399000.000000 33395 33307 
1401000.000000 33052 33306 
1403000.000000 32708 33307 
1405000.000000 32373 33305 
1407000.000000 32031 33303 
1409000.000000 31680 33306 
1411000.000000 31347 33307 
1413000.000000 31003 33306 
1415000.000000 30667 33305 
1417000.000000 30321 33309 
1419000.000000 29979 33308 
1421000.000000 29640 33308 
1423000.000000 29299 33308 
1425000.000000 28962 33309 
1427000.000000 28615 33310 
1429000.000000 28277 33306 
1431000.000000 27938 33308 
1433000.000000 27603 33307 
1435000.000000 27263 33305 
1437000.000000 26928 33306 
1439000.000000 26593 33305 
1441000.000000 26257 33306 
1443000.000000 25923 33304 
1445000.000000 25586 33305 
1447000.000000 25248 33307 
1449000.000000 24929 33303 
1451000.000000 24583 33306 
1453000.000000 24253 33307 
1455000.000000 23927 33305 
1457000.000000 23593 33308 
1459000.000000 23267 33307 
1461000.000000 22941 33305 
1463000.000000 22611 33307 
1465000.000000 22287 33305 
1467000.000000 21965 33304 
1469000.000000 21643 33306 
1471000.000000 21313 33310 
1473000.000000 20993 33306 
1475000.000000 20671 33306 
1477000.000000 20353 33307 
1479000.000000 20037 33306 
1481000.000000 19717 33308 
1483000.000000 19403 33306 
1485000.000000 19089 33305 
1487000.000000 18775 33306 
1489000.000000 18467 33307 
1491000.000000 18162 33305 
1493000.000000 17848 33308 
1495000.000000 17543 33307 
1497000.000000 17235 33308 
1499000.000000 16932 33307 
1501000.000000 16637 33308 
1503000.000000 16334 33310 
1505000.000000 16036 33303 
1507000.000000 15740 33305 
1509000.000000 15448 33306 
1511000.000000 15151 33305 
1513000.000000 14861 33305 
1515000.000000 14575 33305 
1517000.000000 14287 33307 
1519000.000000 14003 33305 
1521000.000000 13721 33306 
1523000.000000 13441 33305 
1525000.000000 13164 33305 
1527000.000000 12883 33306 
1529000.000000 12611 33306 
1531000.000000 12344 33308 
1533000.000000 12078 33304 
1535000.000000 11802 33309 
1537000.000000 11540 33311 
1539000.000000 11275 33309 
1541000.000000 11018 33306 
1543000.000000 10759 33305 
1545000.000000 10503 33306 
1547000.000000 10249 33305 
1549000.000000 10000 33304 
1551000.000000 9747 33305 
1553000.000000 9508 33303 
1555000.000000 9262 33308 
1557000.000000 9023 33308 
1559000.000000 8785 33308 
1561000.000000 8552 33306 
1563000.000000 8324 33307 
1565000.000000 8090 33304 
1567000.000000 7866 33305 
1569000.000000 7645 33305 
1571000.000000 7424 33307 
1573000.000000 7205 33307 
1575000.000000 6997 33305 
1577000.000000 6782 33309 
1579000.000000 6573 33307 
1581000.000000 6369 33305 
1583000.000000 6164 33306 
1585000.000000 5961 33305 
1587000.000000 5764 33306 
1589000.000000 5576 33304 
1591000.000000 5384 33305 
1593000.000000 5191 33305 
1595000.000000 5011 33307 
1597000.000000 4828 33308 
1599000.000000 4647 33307 
1601000.000000 4475 33308 
1603000.000000 4300 33306 
1605000.000000 4133 33304 
1607000.000000 3964 33304 
1609000.000000 3801 33307 
1611000.000000 3642 33308 
1613000.000000 3486 33308 
1615000.000000 3332 33307 
1617000.000000 3184 33303 
1619000.000000 3027 33306 
1621000.000000 2884 33308 
1623000.000000 2745 33305 
1625000.000000 2606 33302 
1627000.000000 2472 33305 
1629000.000000 2333 33307 
1631000.000000 2204 33305 
1633000.000000 2079 33306 
1635000.000000 1953 33306 
1637000.000000 1835 33306 
1639000.000000 1714 33308 
1641000.000000 1599 33306 
1643000.000000 1487 33305 
1645000.000000 1374 33304 
1647000.000000 1269 33307 
1649000.000000 1165 33306 
1651000.000000 1061 33307 
1653000.000000 962 33305 
1655000.000000 866 33308 
1657000.000000 770 33305 
1659000.000000 681 33303 
1661000.000000 587 33306 
1663000.000000 500 33304 
1665000.000000 415 33306 
1667000.000000 332 33306 
1669000.000000 252 33303 
1671000.000000 176 33303 
1673000.000000 98 33305 
1675000.000000 24 33306 
1677000.000000 0 33305 
1679000.000000 0 33308 
1681000.000000 0 33306 
1683000.000000 0 33306 
1685000.000000 0 33307 
1687000.000000 0 33307 
1689000.000000 0 33306 
1691000.000000 0 33306 
1693000.000000 0 33309 
1695000.000000 0 33306 
1697000.000000 0 33304 
1699000.000000 0 33304 
1701000.000000 0 33300 
1703000.000000 0 33304 
1705000.000000 0 33304 
1707000.000000 0 33304 
1709000.000000 0 33305 
1711000.000000 0 33304 
1713000.000000 0 43306 
1715000.000000 0 43812 
1717000.000000 0 43813 
1719000.000000 0 43814 
1721000.000000 0 43812 
1723000.000000 0 43812 
1725000.000000 0 43813 
1727000.000000 0 43812 
1729000.000000 0 43813 
1731000.000000 0 43815 
1733000.000000 0 43814 
1735000.000000 0 43813 
1737000.000000 0 43812 
1739000.000000 0 43811 
1741000.000000 0 43810 
1743000.000000 0 43811 
1745000.000000 0 43812 
1747000.000000 0 43812 
1749000.000000 0 43812 
1751000.000000 4 43813 
1753000.000000 77 43812 
1755000.000000 155 43812 
1757000.000000 231 43814 
1759000.000000 312 43813 
1761000.000000 394 43811 
1763000.000000 479 43813 
1765000.000000 568 43813 
1767000.000000 658 43813 
1769000.000000 752 43812 
1771000.000000 845 43810 
1773000.000000 940 43814 
1775000.000000 1038 43813 
1777000.000000 1140 43811 
1779000.000000 1248 43810 
1781000.000000 1352 43811 
1783000.000000 1463 43812 
1785000.000000 1577 43812 
1787000.000000 1689 43812 
1789000.000000 1810 43812 
1791000.000000 1932 43813 
1793000.000000 2055 43816 
1795000.000000 2181 43815 
1797000.000000 2311 43814 
1799000.000000 2442 43812 
1801000.000000 2578 43814 
1803000.000000 2715 43814 
1805000.000000 2859 43814 
1807000.000000 3003 43813 
1809000.000000 3152 43814 
1811000.000000 3302 43813 
1813000.000000 3452 43813 
1815000.000000 3610 43812 
1817000.000000 3768 43813 
1819000.000000 3931 43813 
1821000.000000 4096 43813 
1823000.000000 4264 43812 
1825000.000000 4437 43811 
1827000.000000 4620 43811 
1829000.000000 4788 43815 
1831000.000000 4972 43813 
1833000.000000 5154 43812 
1835000.000000 5343 43812 
1837000.000000 5531 43813 
1839000.000000 5722 43813 
1841000.000000 5919 43814 
1843000.000000 6119 43815 
1845000.000000 6323 43813 
1847000.000000 6525 43813 
1849000.000000 6729 43816 
1851000.000000 6942 43813 
1853000.000000 7157 43812 
1855000.000000 7368 43812 
1857000.000000 7589 43811 
1859000.000000 7810 43815 
1861000.000000 8038 43812 
1863000.000000 8264 43812 
1865000.000000 8498 43814 
1867000.000000 8730 43815 
1869000.000000 8970 43813 
1871000.000000 9204 43815 
1873000.000000 9448 43815 
1875000.000000 9689 43816 
1877000.000000 9940 43814 
1879000.000000 10188 43814 
1881000.000000 10442 43814 
1883000.000000 10694 43814 
1885000.000000 10951 43815 
1887000.000000 11205 43814 
1889000.000000 11471 43815 
1891000.000000 11735 43812 
1893000.000000 11999 43815 
1895000.000000 12271 43812 
1897000.000000 12541 43812 
1899000.000000 12815 43812 
1901000.000000 13089 43814 
1903000.000000 13368 43815 
1905000.000000 13646 43814 
1907000.000000 13928 43816 
1909000.000000 14215 43814 
1911000.000000 14503 43816 
1913000.000000 14786 43818 
1915000.000000 15074 43816 
1917000.000000 15366 43813 
1919000.000000 15658 43815 
1921000.000000 15956 43814 
1923000.000000 16253 43817 
1925000.000000 16549 43815 
1927000.000000 16849 43815 
1929000.000000 17149 43816 
1931000.000000 17457 43814 
1933000.000000 17762 43816 
1935000.000000 18071 43816 
1937000.000000 18382 43814 
1939000.000000 18689 43814 
1941000.000000 19000 43816 
1943000.000000 19312 43816 
1945000.000000 19629 43820 
1947000.000000 19943 43818 
1949000.000000 20260 43820 
1951000.000000 20582 43817 
1953000.000000 20904 43818 
1955000.000000 21219 43816 
1957000.000000 21538 43817 
1959000.000000 21864 43816 
1961000.000000 22188 43815 
1963000.000000 22514 43815 
1965000.000000 22840 43819 
1967000.000000 23166 43817 
1969000.000000 23496 43817 
1971000.000000 23825 43816 
1973000.000000 24159 43818 
1975000.000000 24483 43818 
1977000.000000 24821 43820 
1979000.000000 25155 43818 
1981000.000000 25486 43817 
1983000.000000 25821 43820 
1985000.000000 26154 43822 
1987000.000000 26488 43822 
1989000.000000 26828 43822 
1991000.000000 27161 43820 
1993000.000000 27500 43819 
1995000.000000 27840 43820 
1997000.000000 28174 43821 
1999000.000000 28515 43821 
