100.000000 7603 33309 44708 
400.000000 7279 33304 43607 
700.000000 6958 33305 42616 
1000.000000 6643 33306 41723 
1300.000000 6329 33306 40916 
1600.000000 6025 33307 40186 
1900.000000 5733 33307 39529 
2200.000000 5438 33311 38934 
2500.000000 5159 33300 38400 
2800.000000 4884 33304 37911 
3100.000000 4613 33303 37471 
3400.000000 4353 33307 37074 
3700.000000 4097 33305 36711 
4000.000000 3850 33306 36388 
4300.000000 3607 33307 36093 
4600.000000 3370 33302 35828 
4900.000000 3150 33304 35584 
5200.000000 2924 33308 35366 
5500.000000 2713 33310 35168 
5800.000000 2505 33308 34991 
6100.000000 2306 33306 34825 
6400.000000 2112 33307 34680 
6700.000000 1924 33299 34547 
7000.000000 1745 33301 34425 
7300.000000 1566 33307 34314 
7600.000000 1402 33308 34215 
7900.000000 1238 33308 34125 
8200.000000 1085 33306 34045 
8500.000000 933 33307 33971 
8800.000000 788 33301 33906 
9100.000000 653 33307 33844 
9400.000000 518 33309 33791 
9700.000000 388 33309 33740 
10000.000000 263 33306 33694 
10300.000000 146 33308 33653 
10600.000000 32 33304 33616 
10900.000000 0 33302 33584 
11200.000000 0 33305 33553 
11500.000000 0 33309 33526 
11800.000000 0 33308 33500 
12100.000000 0 33308 33477 
12400.000000 0 33307 33457 
12700.000000 0 33304 33436 
13000.000000 0 33303 33422 
13300.000000 0 33305 33405 
13600.000000 0 33308 33394 
13900.000000 0 33311 33378 
14200.000000 0 33307 33368 
14500.000000 0 43763 34417 
14800.000000 0 43813 35316 
15100.000000 0 43807 36128 
15400.000000 0 43810 36859 
15700.000000 0 43812 37522 
16000.000000 0 43810 38115 
16300.000000 0 43809 38655 
16600.000000 0 43809 39144 
16900.000000 0 43808 39584 
17200.000000 0 43809 39984 
17500.000000 0 43810 40347 
17800.000000 0 43810 40671 
18100.000000 0 43809 40964 
18400.000000 30 43809 41231 
18700.000000 143 43808 41476 
19000.000000 262 43809 41692 
19300.000000 389 43810 41894 
19600.000000 517 43811 42071 
19900.000000 649 43812 42233 
20200.000000 789 43809 42380 
20500.000000 934 43808 42512 
20800.000000 1084 43809 42633 
21100.000000 1240 43808 42743 
21400.000000 1405 43808 42841 
21700.000000 1576 43808 42930 
22000.000000 1753 43810 43010 
22300.000000 1932 43809 43082 
22600.000000 2118 43806 43150 
22900.000000 2313 43813 43211 
23200.000000 2515 43811 43264 
23500.000000 2725 43811 43315 
23800.000000 2938 43809 43359 
24100.000000 3158 43813 43399 
24400.000000 3386 43807 43437 
24700.000000 3619 43809 43472 
25000.000000 3862 43810 43499 
25300.000000 4110 43809 43527 
25600.000000 4363 43808 43553 
25900.000000 4626 43808 43577 
26200.000000 4897 43808 43596 
26500.000000 5165 43808 43616 
26800.000000 5451 43812 43632 
27100.000000 5741 43810 43647 
27400.000000 6035 43811 43661 
27700.000000 6335 43812 43675 
28000.000000 6649 43810 43687 
28300.000000 6962 43812 43697 
28600.000000 7284 43810 43705 
28900.000000 7610 43810 43715 
29200.000000 7950 43809 43724 
29500.000000 8291 43812 43729 
29800.000000 8641 43813 43736 
30100.000000 8991 43808 43742 
30400.000000 9354 43809 43747 
30700.000000 9721 43812 43753 
31000.000000 10092 43812 43758 
31300.000000 10470 43811 43762 
31600.000000 10854 43811 43766 
31900.000000 11239 43813 43769 
32200.000000 11636 43812 43773 
32500.000000 12033 43812 43776 
32800.000000 12442 43811 43778 
33100.000000 12848 43811 43782 
33400.000000 13262 43813 43783 
33700.000000 13685 43813 43785 
34000.000000 14108 43812 43788 
34300.000000 14533 43810 43789 
34600.000000 14972 43812 43793 
34900.000000 15405 43813 43792 
35200.000000 15848 43814 43794 
35500.000000 16295 43814 43797 
35800.000000 16745 43814 43798 
36100.000000 17197 43814 43800 
36400.000000 17655 43811 43799 
36700.000000 18119 43813 43800 
37000.000000 18579 43812 43802 
37300.000000 19045 43815 43802 
37600.000000 19516 43813 43802 
37900.000000 19991 43816 43806 
38200.000000 20476 43817 43804 
38500.000000 20947 43813 43807 
38800.000000 21435 43817 43807 
39100.000000 21918 43815 43809 
39400.000000 22406 43816 43807 
39700.000000 22895 43817 43812 
40000.000000 23385 43816 43810 
40300.000000 23879 43818 43811 
40600.000000 24375 43815 43811 
40900.000000 24875 43818 43811 
41200.000000 25374 43816 43812 
41500.000000 25876 43819 43811 
41800.000000 26377 43816 43814 
42100.000000 26882 43820 43814 
42400.000000 27399 43823 43814 
42700.000000 27898 43818 43817 
43000.000000 28406 43822 43816 
43300.000000 28913 43818 43817 
43600.000000 29430 43820 43816 
43900.000000 29937 43821 43817 
44200.000000 30449 43820 43818 
44500.000000 30958 43823 43819 
44800.000000 31470 43820 43819 
45100.000000 31986 43823 43820 
45400.000000 32494 43825 43820 
45700.000000 33010 43826 43821 
46000.000000 33521 43826 43819 
46300.000000 34028 43829 43824 
46600.000000 34544 43831 43823 
46900.000000 35055 43830 43825 
47200.000000 35568 43831 43824 
47500.000000 36076 43832 43825 
47800.000000 36590 43830 43826 
48100.000000 37101 43836 43827 
48400.000000 37605 43839 43827 
48700.000000 38114 43843 43829 
49000.000000 38621 43843 43831 
49300.000000 39127 43851 43833 
49600.000000 39632 43855 43833 
49900.000000 40134 43864 43836 
50200.000000 40635 43874 43839 
50500.000000 41139 43885 43842 
50800.000000 41634 43903 43848 
51100.000000 42127 43919 43851 
51400.000000 42620 43943 43858 
51700.000000 43114 43975 43869 
52000.000000 43605 44011 43881 
52300.000000 44094 44060 43896 
52600.000000 44578 44122 43916 
52900.000000 45063 44201 43940 
53200.000000 45541 44294 43971 
53500.000000 46024 44411 44013 
53800.000000 46493 44552 44062 
54100.000000 46966 44710 44123 
54400.000000 47430 44890 44195 
54700.000000 47897 45084 44279 
55000.000000 48358 45299 44374 
55300.000000 48814 45524 44485 
55600.000000 49268 45764 44606 
55900.000000 49718 46021 44740 
56200.000000 50174 46284 44887 
56500.000000 50610 46560 45046 
56800.000000 51057 46847 45219 
57100.000000 51488 47142 45401 
57400.000000 51917 47445 45596 
57700.000000 52339 47756 45803 
58000.000000 52762 48071 46019 
58300.000000 53178 48397 46247 
58600.000000 53591 48725 46483 
58900.000000 54001 49059 46728 
59200.000000 54399 49398 46985 
59500.000000 54797 49738 47249 
59800.000000 55186 50082 47519 
60100.000000 55575 50429 47796 
60400.000000 55953 50780 48083 
60700.000000 56332 51131 48374 
61000.000000 56700 51484 48674 
61300.000000 57064 51839 48977 
61600.000000 57424 52191 49285 
61900.000000 57777 52543 49596 
62200.000000 58120 52897 49914 
62500.000000 58463 53249 50232 
62800.000000 58798 53599 50556 
63100.000000 59124 53950 50883 
63400.000000 59444 54299 51208 
63700.000000 59754 54641 51540 
64000.000000 60066 54987 51870 
64300.000000 60371 55324 52203 
64600.000000 60661 55662 52536 
64900.000000 60950 56001 52868 
65200.000000 61230 56329 53200 
65500.000000 61504 56659 53533 
65800.000000 61778 56981 53865 
66100.000000 62040 57303 54196 
66400.000000 62297 57618 54525 
66700.000000 62542 57927 54851 
67000.000000 62783 58236 55178 
67300.000000 63018 58539 55500 
67600.000000 63246 58838 55821 
67900.000000 63466 59131 56138 
68200.000000 63684 59420 56454 
68500.000000 63892 59703 56767 
68800.000000 64094 59982 57075 
69100.000000 64288 60252 57382 
69400.000000 64475 60522 57682 
69700.000000 64660 60785 57982 
70000.000000 64836 61042 58275 
70300.000000 65004 61292 58565 
70600.000000 65172 61538 58851 
70900.000000 65326 61777 59133 
71200.000000 65478 62014 59409 
71500.000000 65535 62241 59682 
71800.000000 65535 62467 59949 
72100.000000 65535 62685 60213 
72400.000000 65535 62896 60470 
72700.000000 65535 63102 60727 
73000.000000 65535 63304 60974 
73300.000000 65535 63497 61217 
73600.000000 65535 63686 61453 
73900.000000 65535 63869 61688 
74200.000000 65535 64049 61913 
74500.000000 65535 64169 62131 
74800.000000 65535 64169 62326 
75100.000000 65535 64170 62501 
75400.000000 65535 64174 62659 
75700.000000 65535 64173 62803 
76000.000000 65535 64175 62931 
76300.000000 65535 64175 63049 
76600.000000 65535 64177 63155 
76900.000000 65535 64178 63250 
77200.000000 65535 33471 60198 
77500.000000 65535 33309 57595 
77800.000000 65535 33311 55257 
78100.000000 65535 33306 53149 
78400.000000 65535 33309 51252 
78700.000000 65535 33310 49538 
79000.000000 65535 33310 47992 
79300.000000 65535 33308 46597 
79600.000000 65535 33309 45335 
79900.000000 65535 33313 44191 
80200.000000 65535 33308 43160 
80500.000000 65535 33310 42230 
80800.000000 65535 33312 41385 
81100.000000 65535 33308 40624 
81400.000000 65535 33308 39932 
81700.000000 65535 33308 39309 
82000.000000 65535 33307 38742 
82300.000000 65535 33309 38229 
82600.000000 65535 33309 37766 
82900.000000 65535 33310 37347 
83200.000000 65425 33312 36967 
83500.000000 65268 33310 36622 
83800.000000 65110 33310 36310 
84100.000000 64944 33311 36028 
84400.000000 64767 33310 35771 
84700.000000 64587 33308 35540 
85000.000000 64402 33309 35330 
85300.000000 64209 33311 35140 
85600.000000 64008 33307 34966 
85900.000000 63804 33312 34811 
86200.000000 63592 33308 34667 
86500.000000 63372 33307 34536 
86800.000000 63146 33307 34421 
87100.000000 62915 33310 34315 
87400.000000 62678 33311 34220 
87700.000000 62434 33311 34131 
88000.000000 62183 33312 34053 
88300.000000 61924 33310 33981 
88600.000000 61656 33307 33912 
88900.000000 61387 33310 33856 
89200.000000 61104 33307 33801 
89500.000000 60818 33307 33755 
89800.000000 60528 33309 33710 
90100.000000 60227 33308 33668 
90400.000000 59921 33306 33631 
90700.000000 59612 33306 33596 
91000.000000 59292 33310 33567 
91300.000000 58969 33312 33540 
