19100.000000 2352 
19200.000000 2289 
19300.000000 2222 
19400.000000 2160 
19500.000000 2091 
19600.000000 2032 
19700.000000 1969 
19800.000000 1903 
19900.000000 1844 
20000.000000 1786 
20100.000000 1725 
20200.000000 1666 
20300.000000 1607 
20400.000000 1551 
20500.000000 1493 
20600.000000 1435 
20700.000000 1384 
20800.000000 1328 
20900.000000 1274 
21000.000000 1218 
21100.000000 1165 
21200.000000 1116 
21300.000000 1062 
21400.000000 1014 
21500.000000 963 
21600.000000 914 
21700.000000 864 
21800.000000 817 
21900.000000 766 
22000.000000 723 
22100.000000 679 
22200.000000 633 
22300.000000 586 
22400.000000 541 
22500.000000 502 
22600.000000 455 
22700.000000 413 
22800.000000 373 
22900.000000 331 
23000.000000 289 
23100.000000 251 
23200.000000 211 
23300.000000 172 
23400.000000 130 
23500.000000 92 
23600.000000 58 
23700.000000 21 
23800.000000 0 
23900.000000 0 
24000.000000 0 
24100.000000 0 
24200.000000 0 
24300.000000 0 
24400.000000 0 
24500.000000 0 
24600.000000 0 
24700.000000 0 
24800.000000 0 
24900.000000 0 
25000.000000 0 
25100.000000 0 
25200.000000 0 
25300.000000 0 
25400.000000 0 
25500.000000 0 
25600.000000 0 
25700.000000 0 
25800.000000 0 
25900.000000 0 
26000.000000 0 
26100.000000 0 
26200.000000 0 
26300.000000 0 
26400.000000 0 
26500.000000 0 
26600.000000 0 
26700.000000 0 
26800.000000 0 
26900.000000 0 
27000.000000 0 
27100.000000 0 
27200.000000 0 
27300.000000 0 
27400.000000 0 
27500.000000 0 
27600.000000 0 
27700.000000 0 
27800.000000 0 
27900.000000 0 
28000.000000 0 
28100.000000 0 
28200.000000 0 
28300.000000 0 
28400.000000 0 
28500.000000 0 
28600.000000 0 
28700.000000 0 
28800.000000 0 
28900.000000 0 
29000.000000 0 
29100.000000 0 
29200.000000 0 
29300.000000 0 
29400.000000 0 
29500.000000 0 
29600.000000 0 
29700.000000 0 
29800.000000 0 
29900.000000 0 
30000.000000 0 
30100.000000 0 
30200.000000 0 
30300.000000 0 
30400.000000 0 
30500.000000 0 
30600.000000 0 
30700.000000 0 
30800.000000 0 
30900.000000 0 
31000.000000 0 
31100.000000 0 
31200.000000 0 
31300.000000 0 
31400.000000 0 
31500.000000 28 
31600.000000 66 
31700.000000 108 
31800.000000 146 
31900.000000 185 
32000.000000 226 
32100.000000 265 
32200.000000 304 
32300.000000 346 
32400.000000 385 
32500.000000 434 
32600.000000 475 
32700.000000 519 
32800.000000 563 
32900.000000 608 
33000.000000 654 
33100.000000 697 
33200.000000 746 
33300.000000 791 
33400.000000 837 
33500.000000 887 
33600.000000 936 
33700.000000 989 
33800.000000 1039 
33900.000000 1090 
34000.000000 1137 
34100.000000 1193 
34200.000000 1245 
34300.000000 1303 
34400.000000 1351 
34500.000000 1406 
34600.000000 1465 
34700.000000 1519 
34800.000000 1575 
34900.000000 1636 
35000.000000 1693 
35100.000000 1749 
35200.000000 1814 
35300.000000 1872 
35400.000000 1934 
35500.000000 1994 
35600.000000 2058 
35700.000000 2119 
35800.000000 2187 
35900.000000 2252 
36000.000000 2319 
36100.000000 2385 
36200.000000 2453 
36300.000000 2521 
36400.000000 2590 
36500.000000 2659 
36600.000000 2727 
36700.000000 2800 
36800.000000 2868 
36900.000000 2944 
37000.000000 3016 
37100.000000 3088 
37200.000000 3161 
37300.000000 3238 
37400.000000 3313 
37500.000000 3388 
37600.000000 3468 
37700.000000 3545 
37800.000000 3628 
37900.000000 3706 
38000.000000 3785 
38100.000000 3867 
38200.000000 3952 
38300.000000 4035 
38400.000000 4117 
38500.000000 4202 
38600.000000 4285 
38700.000000 4371 
38800.000000 4460 
38900.000000 4547 
39000.000000 4636 
39100.000000 4724 
39200.000000 4815 
39300.000000 4903 
39400.000000 4993 
39500.000000 5084 
39600.000000 5176 
39700.000000 5272 
39800.000000 5367 
39900.000000 5461 
40000.000000 5556 
40100.000000 5656 
40200.000000 5753 
40300.000000 5849 
40400.000000 5950 
40500.000000 6051 
40600.000000 6150 
40700.000000 6250 
40800.000000 6350 
40900.000000 6454 
41000.000000 6557 
41100.000000 6663 
41200.000000 6767 
41300.000000 6869 
41400.000000 6975 
41500.000000 7080 
41600.000000 7191 
41700.000000 7299 
41800.000000 7407 
41900.000000 7519 
42000.000000 7630 
42100.000000 7741 
42200.000000 7850 
42300.000000 7967 
42400.000000 8081 
42500.000000 8192 
42600.000000 8306 
42700.000000 8421 
42800.000000 8537 
42900.000000 8652 
43000.000000 8773 
43100.000000 8890 
43200.000000 9011 
43300.000000 9129 
43400.000000 9252 
43500.000000 9369 
43600.000000 9492 
43700.000000 9616 
43800.000000 9739 
43900.000000 9863 
44000.000000 9986 
44100.000000 10113 
44200.000000 10238 
44300.000000 10361 
44400.000000 10491 
44500.000000 10618 
44600.000000 10748 
44700.000000 10875 
44800.000000 10999 
44900.000000 11134 
45000.000000 11258 
45100.000000 11393 
45200.000000 11524 
45300.000000 11654 
45400.000000 11786 
45500.000000 11918 
45600.000000 12053 
45700.000000 12188 
45800.000000 12323 
45900.000000 12463 
46000.000000 12599 
46100.000000 12734 
46200.000000 12874 
46300.000000 13009 
46400.000000 13150 
46500.000000 13284 
46600.000000 13423 
46700.000000 13567 
46800.000000 13708 
46900.000000 13848 
47000.000000 13992 
47100.000000 14130 
47200.000000 14276 
47300.000000 14416 
47400.000000 14563 
47500.000000 14705 
47600.000000 14850 
47700.000000 14995 
47800.000000 15141 
47900.000000 15287 
48000.000000 15432 
48100.000000 15580 
48200.000000 15725 
48300.000000 15875 
48400.000000 16023 
48500.000000 16172 
48600.000000 16323 
48700.000000 16473 
48800.000000 16625 
48900.000000 16770 
49000.000000 16923 
49100.000000 17074 
49200.000000 17224 
49300.000000 17377 
49400.000000 17532 
49500.000000 17682 
49600.000000 17840 
49700.000000 17986 
49800.000000 18145 
49900.000000 18297 
50000.000000 18452 
50100.000000 18608 
50200.000000 18768 
50300.000000 18918 
50400.000000 19078 
50500.000000 19233 
50600.000000 19388 
50700.000000 19543 
50800.000000 19701 
50900.000000 19862 
51000.000000 20018 
51100.000000 20174 
51200.000000 20339 
51300.000000 20495 
51400.000000 20668 
51500.000000 20815 
51600.000000 20980 
51700.000000 21139 
51800.000000 21299 
51900.000000 21465 
52000.000000 21623 
52100.000000 21777 
52200.000000 21946 
52300.000000 22106 
52400.000000 22274 
52500.000000 22437 
52600.000000 22599 
52700.000000 22757 
52800.000000 22919 
52900.000000 23086 
53000.000000 23253 
53100.000000 23414 
53200.000000 23575 
53300.000000 23744 
53400.000000 23914 
53500.000000 24080 
53600.000000 24239 
53700.000000 24408 
53800.000000 24574 
53900.000000 24738 
54000.000000 24908 
54100.000000 25071 
54200.000000 25241 
54300.000000 25406 
54400.000000 25575 
54500.000000 25738 
54600.000000 25906 
54700.000000 26079 
54800.000000 26243 
54900.000000 26413 
55000.000000 26578 
55100.000000 26747 
55200.000000 26916 
55300.000000 27087 
55400.000000 27252 
55500.000000 27418 
55600.000000 27591 
55700.000000 27760 
55800.000000 27930 
55900.000000 28098 
56000.000000 28266 
56100.000000 28439 
56200.000000 28609 
56300.000000 28775 
56400.000000 28942 
56500.000000 29112 
56600.000000 29283 
56700.000000 29456 
56800.000000 29621 
56900.000000 29793 
57000.000000 29962 
57100.000000 30135 
57200.000000 30304 
57300.000000 30477 
57400.000000 30646 
57500.000000 30817 
57600.000000 30985 
57700.000000 31161 
57800.000000 31326 
57900.000000 31504 
58000.000000 31671 
58100.000000 31844 
58200.000000 32008 
58300.000000 32184 
58400.000000 32356 
58500.000000 32528 
58600.000000 32696 
58700.000000 32866 
58800.000000 33041 
58900.000000 33212 
59000.000000 33380 
59100.000000 33550 
59200.000000 33720 
59300.000000 33888 
59400.000000 34065 
59500.000000 34239 
59600.000000 34405 
59700.000000 34579 
59800.000000 34750 
59900.000000 34921 
60000.000000 35091 
60100.000000 35260 
60200.000000 35427 
60300.000000 35597 
60400.000000 35775 
60500.000000 35945 
60600.000000 36108 
60700.000000 36286 
60800.000000 36455 
60900.000000 36623 
61000.000000 36792 
61100.000000 36969 
61200.000000 37132 
61300.000000 37302 
61400.000000 37471 
61500.000000 37642 
61600.000000 37808 
61700.000000 37982 
61800.000000 38150 
61900.000000 38321 
62000.000000 38486 
62100.000000 38659 
62200.000000 38829 
62300.000000 38995 
62400.000000 39164 
62500.000000 39331 
62600.000000 39497 
62700.000000 39668 
62800.000000 39829 
62900.000000 40004 
63000.000000 40170 
63100.000000 40333 
63200.000000 40500 
63300.000000 40672 
63400.000000 40840 
63500.000000 41004 
63600.000000 41171 
63700.000000 41341 
63800.000000 41500 
63900.000000 41666 
64000.000000 41836 
64100.000000 41997 
64200.000000 42167 
64300.000000 42324 
64400.000000 42490 
64500.000000 42660 
64600.000000 42824 
64700.000000 42982 
64800.000000 43148 
64900.000000 43312 
65000.000000 43475 
65100.000000 43636 
65200.000000 43798 
65300.000000 43965 
65400.000000 44121 
65500.000000 44285 
65600.000000 44445 
65700.000000 44611 
65800.000000 44770 
65900.000000 44937 
66000.000000 45090 
66100.000000 45257 
66200.000000 45414 
66300.000000 45572 
66400.000000 45733 
66500.000000 45894 
66600.000000 46050 
66700.000000 46206 
66800.000000 46363 
66900.000000 46525 
67000.000000 46684 
67100.000000 46841 
67200.000000 46994 
67300.000000 47151 
67400.000000 47309 
67500.000000 47465 
67600.000000 47622 
67700.000000 47775 
67800.000000 47930 
67900.000000 48079 
68000.000000 48238 
68100.000000 48388 
68200.000000 48544 
68300.000000 48696 
68400.000000 48847 
68500.000000 48997 
68600.000000 49149 
68700.000000 49303 
68800.000000 49449 
68900.000000 49602 
69000.000000 49751 
69100.000000 49904 
69200.000000 50055 
69300.000000 50197 
69400.000000 50342 
69500.000000 50492 
69600.000000 50640 
69700.000000 50787 
69800.000000 50934 
69900.000000 51080 
70000.000000 51222 
70100.000000 51369 
70200.000000 51513 
70300.000000 51655 
70400.000000 51799 
70500.000000 51944 
70600.000000 52088 
70700.000000 52231 
70800.000000 52371 
70900.000000 52510 
71000.000000 52650 
71100.000000 52797 
71200.000000 52931 
71300.000000 53069 
71400.000000 53209 
71500.000000 53344 
71600.000000 53479 
71700.000000 53621 
71800.000000 53758 
71900.000000 53893 
72000.000000 54027 
72100.000000 54160 
72200.000000 54295 
72300.000000 54426 
72400.000000 54562 
72500.000000 54692 
72600.000000 54826 
72700.000000 54954 
72800.000000 55085 
72900.000000 55219 
73000.000000 55345 
73100.000000 55473 
73200.000000 55606 
73300.000000 55730 
73400.000000 55857 
73500.000000 55984 
73600.000000 56108 
73700.000000 56233 
73800.000000 56354 
73900.000000 56480 
74000.000000 56607 
74100.000000 56726 
74200.000000 56847 
74300.000000 56967 
74400.000000 57093 
74500.000000 57214 
74600.000000 57327 
74700.000000 57448 
74800.000000 57564 
74900.000000 57681 
75000.000000 57793 
75100.000000 57915 
75200.000000 58029 
75300.000000 58149 
75400.000000 58257 
75500.000000 58372 
75600.000000 58486 
75700.000000 58599 
75800.000000 58710 
75900.000000 58818 
76000.000000 58932 
76100.000000 59041 
76200.000000 59147 
76300.000000 59254 
76400.000000 59365 
76500.000000 59470 
76600.000000 59574 
76700.000000 59678 
76800.000000 59785 
76900.000000 59887 
77000.000000 59990 
77100.000000 60091 
77200.000000 60189 
77300.000000 60297 
77400.000000 60392 
77500.000000 60487 
77600.000000 60587 
77700.000000 60682 
77800.000000 60783 
77900.000000 60878 
78000.000000 60972 
78100.000000 61071 
78200.000000 61162 
78300.000000 61255 
78400.000000 61350 
78500.000000 61441 
78600.000000 61529 
78700.000000 61625 
78800.000000 61711 
78900.000000 61800 
79000.000000 61888 
79100.000000 61972 
79200.000000 62061 
79300.000000 62145 
79400.000000 62228 
79500.000000 62312 
79600.000000 62397 
79700.000000 62480 
79800.000000 62560 
79900.000000 62639 
80000.000000 62719 
80100.000000 62800 
80200.000000 62880 
80300.000000 62960 
80400.000000 63034 
80500.000000 63113 
80600.000000 63189 
80700.000000 63265 
80800.000000 63338 
80900.000000 63412 
81000.000000 63486 
81100.000000 63557 
81200.000000 63628 
81300.000000 63701 
81400.000000 63769 
81500.000000 63842 
81600.000000 63908 
81700.000000 63974 
81800.000000 64044 
81900.000000 64107 
82000.000000 64175 
82100.000000 64239 
82200.000000 64304 
82300.000000 64368 
82400.000000 64429 
82500.000000 64491 
82600.000000 64554 
82700.000000 64615 
82800.000000 64675 
82900.000000 64735 
83000.000000 64792 
83100.000000 64852 
83200.000000 64907 
83300.000000 64966 
83400.000000 65021 
83500.000000 65078 
83600.000000 65135 
83700.000000 65187 
83800.000000 65239 
83900.000000 65291 
84000.000000 65344 
84100.000000 65394 
84200.000000 65447 
84300.000000 65497 
84400.000000 65535 
84500.000000 65535 
84600.000000 65535 
84700.000000 65535 
84800.000000 65535 
84900.000000 65535 
85000.000000 65535 
85100.000000 65535 
85200.000000 65535 
85300.000000 65535 
85400.000000 65535 
85500.000000 65535 
85600.000000 65535 
85700.000000 65535 
85800.000000 65535 
85900.000000 65535 
86000.000000 65535 
86100.000000 65535 
86200.000000 65535 
86300.000000 65535 
86400.000000 65535 
86500.000000 65535 
86600.000000 65535 
86700.000000 65535 
86800.000000 65535 
86900.000000 65535 
87000.000000 65535 
87100.000000 65535 
87200.000000 65535 
87300.000000 65535 
87400.000000 65535 
87500.000000 65535 
87600.000000 65535 
87700.000000 65535 
87800.000000 65535 
87900.000000 65535 
88000.000000 65535 
88100.000000 65535 
88200.000000 65535 
88300.000000 65535 
88400.000000 65535 
88500.000000 65535 
88600.000000 65535 
88700.000000 65535 
88800.000000 65535 
88900.000000 65535 
89000.000000 65535 
89100.000000 65535 
89200.000000 65535 
89300.000000 65535 
89400.000000 65535 
89500.000000 65535 
89600.000000 65535 
89700.000000 65535 
89800.000000 65535 
89900.000000 65535 
90000.000000 65535 
90100.000000 65535 
90200.000000 65535 
90300.000000 65535 
90400.000000 65535 
90500.000000 65535 
90600.000000 65535 
90700.000000 65535 
90800.000000 65535 
90900.000000 65535 
91000.000000 65535 
91100.000000 65535 
91200.000000 65535 
91300.000000 65535 
91400.000000 65535 
91500.000000 65535 
91600.000000 65535 
91700.000000 65535 
91800.000000 65535 
91900.000000 65535 
92000.000000 65535 
92100.000000 65535 
92200.000000 65535 
92300.000000 65535 
92400.000000 65535 
92500.000000 65535 
92600.000000 65535 
92700.000000 65535 
92800.000000 65535 
92900.000000 65535 
93000.000000 65535 
93100.000000 65535 
93200.000000 65535 
93300.000000 65535 
93400.000000 65535 
93500.000000 65535 
93600.000000 65535 
93700.000000 65535 
93800.000000 65535 
93900.000000 65535 
94000.000000 65535 
94100.000000 65535 
94200.000000 65535 
94300.000000 65535 
94400.000000 65535 
94500.000000 65535 
94600.000000 65535 
94700.000000 65535 
94800.000000 65535 
94900.000000 65535 
95000.000000 65535 
95100.000000 65535 
95200.000000 65535 
95300.000000 65535 
95400.000000 65535 
95500.000000 65535 
95600.000000 65535 
95700.000000 65535 
95800.000000 65535 
95900.000000 65535 
96000.000000 65535 
96100.000000 65535 
96200.000000 65486 
96300.000000 65436 
96400.000000 65385 
96500.000000 65334 
96600.000000 65282 
96700.000000 65226 
96800.000000 65174 
96900.000000 65120 
97000.000000 65065 
97100.000000 65009 
97200.000000 64950 
97300.000000 64891 
97400.000000 64837 
97500.000000 64778 
97600.000000 64713 
97700.000000 64659 
97800.000000 64599 
97900.000000 64536 
98000.000000 64471 
98100.000000 64411 
98200.000000 64350 
98300.000000 64285 
98400.000000 64220 
98500.000000 64153 
98600.000000 64087 
98700.000000 64021 
98800.000000 63953 
98900.000000 63884 
99000.000000 63813 
99100.000000 63745 
99200.000000 63675 
99300.000000 63603 
99400.000000 63531 
99500.000000 63459 
99600.000000 63385 
99700.000000 63310 
99800.000000 63237 
99900.000000 63157 
100000.000000 63084 
