12170000.000000 43857 44150 43454 42284 
12210000.000000 45851 44321 43536 42423 
12250000.000000 47796 44559 43636 42558 
12290000.000000 49676 44897 43760 42690 
12330000.000000 51500 45326 43911 42828 
12370000.000000 53254 45836 44098 42969 
12410000.000000 54924 46417 44324 43119 
12450000.000000 56507 47056 44588 43283 
12490000.000000 57989 47745 44893 43463 
12530000.000000 59375 48478 45242 43660 
12570000.000000 60650 49243 45627 43876 
12610000.000000 61813 50032 46053 44118 
12650000.000000 62868 50839 46516 44380 
12690000.000000 63809 51653 47013 44669 
12730000.000000 64636 52469 47537 44982 
12770000.000000 65356 53278 48091 45320 
12810000.000000 65535 54077 48668 45683 
12850000.000000 65535 54858 49266 46072 
12890000.000000 65535 55618 49880 46486 
12930000.000000 65535 56351 50505 46920 
12970000.000000 65535 52492 48821 47055 
13010000.000000 65535 33289 47330 47082 
13050000.000000 65535 33291 45988 46964 
13090000.000000 65535 33289 44776 46732 
13130000.000000 65535 33292 43683 46410 
13170000.000000 65347 33290 42693 46023 
13210000.000000 64612 33290 41798 45582 
13250000.000000 63772 33292 40989 45103 
13290000.000000 62826 33289 40255 44600 
13330000.000000 61760 33289 39591 44080 
13370000.000000 60582 33288 38989 43553 
13410000.000000 59293 33290 38446 43023 
13450000.000000 57898 33288 37949 42501 
13490000.000000 56401 33289 37503 41983 
13530000.000000 54810 33290 37096 41481 
13570000.000000 53126 33290 36731 40992 
13610000.000000 51363 33289 36397 40519 
13650000.000000 49532 33292 36095 40063 
13690000.000000 47628 33290 35824 39628 
13730000.000000 45679 33289 35572 39213 
13770000.000000 43680 33290 35347 38819 
13810000.000000 41634 33288 35143 38441 
13850000.000000 39558 33284 34960 38087 
13890000.000000 37468 33292 34792 37750 
13930000.000000 35353 33290 34638 37435 
13970000.000000 33233 33288 34500 37136 
14010000.000000 31117 33290 34375 36856 
14050000.000000 29001 33292 34261 36594 
14090000.000000 26903 33287 34157 36347 
14130000.000000 24827 33290 34066 36117 
14170000.000000 22783 33287 33980 35900 
14210000.000000 20775 33288 33904 35699 
14250000.000000 18815 33290 33834 35514 
14290000.000000 16913 33288 33770 35339 
14330000.000000 15074 33288 33712 35175 
14370000.000000 13313 33290 33660 35025 
14410000.000000 11634 33289 33613 34883 
14450000.000000 10041 33286 33572 34755 
14490000.000000 8550 33290 33534 34633 
14530000.000000 7164 33286 33499 34521 
14570000.000000 5885 33294 33467 34420 
14610000.000000 4727 33287 33440 34323 
14650000.000000 3682 33286 33416 34234 
14690000.000000 2751 33287 33392 34152 
14730000.000000 1939 33287 33372 34079 
14770000.000000 1230 33283 33355 34009 
14810000.000000 628 33289 33338 33946 
14850000.000000 111 33290 33327 33887 
14890000.000000 0 33286 33315 33832 
14930000.000000 0 33291 33302 33785 
14970000.000000 0 33288 33334 33769 
15010000.000000 0 43859 34351 33845 
15050000.000000 0 43860 35253 34002 
15090000.000000 0 43862 36070 34228 
15130000.000000 489 43860 36805 34507 
15170000.000000 1071 43862 37469 34825 
15210000.000000 1747 43860 38075 35174 
15250000.000000 2534 43860 38621 35539 
15290000.000000 3432 43861 39116 35921 
15330000.000000 4443 43863 39564 36309 
15370000.000000 5570 43863 39968 36697 
15410000.000000 6805 43862 40337 37084 
15450000.000000 8165 43863 40672 37465 
15490000.000000 9619 43864 40973 37837 
15530000.000000 11175 43862 41246 38199 
15570000.000000 12826 43864 41495 38550 
15610000.000000 14560 43863 41719 38886 
15650000.000000 16368 43865 41925 39210 
15690000.000000 18240 43865 42109 39519 
15730000.000000 20182 43866 42279 39812 
15770000.000000 22163 43868 42430 40092 
15810000.000000 24187 43869 42568 40356 
15850000.000000 26245 43873 42692 40606 
15890000.000000 28333 43871 42805 40842 
15930000.000000 30436 43877 42912 41063 
15970000.000000 32545 43879 43006 41273 
16010000.000000 34650 43884 43092 41468 
16050000.000000 36766 43897 43170 41654 
16090000.000000 38860 43922 43244 41825 
16130000.000000 40934 43986 43317 41987 
16170000.000000 42976 44093 43390 42141 
16210000.000000 44985 44241 43473 42286 
16250000.000000 46951 44443 43567 42428 
16290000.000000 48863 44739 43680 42567 
16330000.000000 50716 45130 43820 42708 
16370000.000000 52491 45604 43993 42850 
16410000.000000 54206 46154 44204 43002 
16450000.000000 55822 46771 44454 43163 
16490000.000000 57348 47436 44742 43341 
16530000.000000 58782 48153 45071 43533 
16570000.000000 60105 48904 45442 43744 
16610000.000000 61316 49686 45853 43973 
16650000.000000 62422 50487 46302 44230 
16690000.000000 63408 51298 46783 44509 
16730000.000000 64287 52114 47295 44814 
16770000.000000 65053 52927 47840 45142 
16810000.000000 65535 53729 48407 45500 
16850000.000000 65535 54516 48999 45880 
16890000.000000 65535 55286 49603 46282 
16930000.000000 65535 56032 50227 46709 
16970000.000000 65535 56753 50854 47157 
17010000.000000 65535 33291 49040 47289 
17050000.000000 65535 33290 47530 47310 
17090000.000000 65535 33289 46168 47187 
17130000.000000 65535 33292 44940 46949 
17170000.000000 65535 33291 43832 46624 
17210000.000000 64927 33289 42826 46223 
17250000.000000 64138 33292 41918 45775 
17290000.000000 63238 33290 41097 45288 
17330000.000000 62220 33288 40353 44775 
17370000.000000 61095 33292 39680 44246 
17410000.000000 59849 33290 39071 43710 
17450000.000000 58495 33288 38516 43171 
17490000.000000 57045 33290 38016 42638 
17530000.000000 55483 33293 37563 42112 
17570000.000000 53849 33289 37151 41601 
17610000.000000 52116 33290 36779 41104 
17650000.000000 50311 33290 36441 40624 
17690000.000000 48439 33287 36135 40162 
17730000.000000 46512 33289 35856 39720 
17770000.000000 44526 33289 35604 39297 
17810000.000000 42499 33286 35377 38898 
17850000.000000 40441 33294 35170 38517 
17890000.000000 38352 33289 34982 38156 
17930000.000000 36241 33282 34812 37815 
17970000.000000 34124 33286 34656 37494 
18010000.000000 32007 33287 34518 37190 
18050000.000000 29891 33286 34390 36907 
18090000.000000 27785 33288 34275 36639 
18130000.000000 25695 33290 34171 36390 
18170000.000000 23637 33288 34077 36156 
18210000.000000 21615 33289 33988 35939 
18250000.000000 19636 33290 33913 35732 
18290000.000000 17707 33287 33842 35543 
18330000.000000 15845 33288 33778 35368 
18370000.000000 14049 33286 33721 35202 
18410000.000000 12325 33288 33667 35049 
18450000.000000 10700 33287 33618 34908 
18490000.000000 9170 33286 33578 34777 
18530000.000000 7734 33287 33539 34653 
18570000.000000 6416 33287 33503 34539 
18610000.000000 5202 33288 33472 34436 
18650000.000000 4106 33285 33443 34338 
18690000.000000 3128 33287 33418 34247 
18730000.000000 2269 33288 33397 34165 
18770000.000000 1518 33286 33376 34089 
18810000.000000 873 33288 33357 34022 
18850000.000000 322 33291 33344 33955 
18890000.000000 0 33285 33327 33896 
18930000.000000 0 33285 33313 33842 
18970000.000000 0 33287 33302 33791 
19010000.000000 0 43856 34363 33889 
19050000.000000 0 43861 35264 34046 
19090000.000000 0 43863 36079 34269 
19130000.000000 257 43860 36811 34545 
19170000.000000 802 43860 37478 34858 
19210000.000000 1430 43863 38082 35203 
19250000.000000 2174 43861 38626 35569 
19290000.000000 3019 43861 39120 35947 
19330000.000000 3980 43862 39567 36332 
19370000.000000 5051 43863 39973 36717 
19410000.000000 6235 43862 40339 37103 
19450000.000000 7545 43861 40674 37482 
19490000.000000 8958 43863 40975 37853 
19530000.000000 10468 43861 41249 38213 
19570000.000000 12079 43864 41497 38562 
19610000.000000 13772 43861 41721 38899 
19650000.000000 15552 43863 41926 39220 
19690000.000000 17397 43866 42110 39530 
19730000.000000 19312 43864 42278 39820 
19770000.000000 21265 43866 42430 40098 
19810000.000000 23278 43867 42568 40364 
19850000.000000 25321 43867 42694 40611 
19890000.000000 27401 43872 42808 40847 
19930000.000000 29497 43875 42913 41068 
19970000.000000 31600 43878 43007 41277 
20010000.000000 33715 43880 43090 41472 
20050000.000000 35823 43890 43168 41656 
20090000.000000 37924 43909 43241 41827 
20130000.000000 40010 43951 43309 41989 
20170000.000000 42068 44040 43379 42141 
20210000.000000 44093 44169 43455 42284 
20250000.000000 46078 44344 43542 42425 
20290000.000000 48017 44593 43644 42559 
20330000.000000 49899 44941 43770 42693 
20370000.000000 51705 45381 43926 42833 
20410000.000000 53447 45900 44119 42975 
20450000.000000 55106 46485 44347 43129 
20490000.000000 56675 47131 44618 43295 
20530000.000000 58147 47828 44928 43476 
20570000.000000 59528 48563 45280 43676 
20610000.000000 60792 49332 45671 43897 
20650000.000000 61940 50125 46101 44139 
20690000.000000 62983 50932 46569 44405 
20730000.000000 63903 51747 47068 44698 
20770000.000000 64721 52562 47599 45013 
20810000.000000 65425 53371 48155 45355 
20850000.000000 65535 54164 48735 45723 
20890000.000000 65535 54943 49333 46113 
20930000.000000 65535 55699 49949 46530 
20970000.000000 65535 56430 50574 46967 
21010000.000000 65535 33294 48789 47094 
21050000.000000 65535 33288 47303 47113 
21090000.000000 65535 33291 45964 46990 
21130000.000000 65535 33289 44754 46753 
21170000.000000 65535 33287 43662 46428 
21210000.000000 65248 33290 42675 46034 
21250000.000000 64503 33292 41783 45591 
21290000.000000 63649 33293 40973 45112 
21330000.000000 62683 33287 40241 44604 
21370000.000000 61610 33293 39578 44081 
21410000.000000 60417 33288 38978 43553 
21450000.000000 59114 33290 38434 43024 
21490000.000000 57707 33288 37942 42498 
21530000.000000 56196 33289 37496 41984 
21570000.000000 54589 33290 37092 41477 
21610000.000000 52897 33288 36725 40987 
21650000.000000 51121 33289 36391 40515 
21690000.000000 49284 33288 36090 40064 
21730000.000000 47379 33288 35816 39624 
21770000.000000 45410 33288 35569 39210 
21810000.000000 43404 33289 35343 38815 
21850000.000000 41363 33288 35139 38440 
21890000.000000 39292 33288 34956 38083 
21930000.000000 37192 33288 34789 37747 
21970000.000000 35081 33288 34635 37432 
22010000.000000 32956 33287 34496 37132 
22050000.000000 30838 33288 34371 36853 
22090000.000000 28724 33290 34258 36591 
22130000.000000 26628 33287 34155 36343 
22170000.000000 24554 33286 34061 36114 
22210000.000000 22515 33291 33976 35897 
22250000.000000 20516 33288 33899 35696 
22290000.000000 18567 33287 33830 35510 
22330000.000000 16673 33286 33769 35336 
22370000.000000 14836 33288 33712 35173 
22410000.000000 13091 33286 33658 35022 
22450000.000000 11422 33288 33611 34881 
22490000.000000 9842 33289 33569 34753 
22530000.000000 8357 33285 33532 34631 
22570000.000000 6993 33287 33495 34522 
22610000.000000 5731 33286 33467 34416 
22650000.000000 4581 33288 33439 34321 
22690000.000000 3552 33288 33415 34234 
22730000.000000 2638 33286 33391 34152 
22770000.000000 1839 33288 33372 34076 
22810000.000000 1147 33287 33356 34007 
22850000.000000 553 33286 33337 33945 
22890000.000000 51 33286 33323 33884 
22930000.000000 0 33289 33310 33832 
22970000.000000 0 33290 33300 33784 
23010000.000000 0 43818 34356 33882 
23050000.000000 0 43860 35260 34037 
23090000.000000 0 43861 36072 34259 
23130000.000000 42 43858 36808 34536 
23170000.000000 544 43861 37474 34852 
23210000.000000 1137 43861 38075 35196 
23250000.000000 1824 43858 38622 35561 
23290000.000000 2622 43863 39116 35941 
23330000.000000 3532 43861 39564 36326 
23370000.000000 4557 43860 39969 36712 
23410000.000000 5691 43862 40336 37096 
23450000.000000 6941 43861 40669 37475 
23490000.000000 8305 43861 40972 37848 
23530000.000000 9775 43863 41245 38207 
23570000.000000 11340 43863 41492 38557 
23610000.000000 12999 43862 41717 38893 
23650000.000000 14747 43862 41922 39215 
23690000.000000 16560 43867 42108 39524 
23730000.000000 18443 43863 42274 39816 
23770000.000000 20387 43866 42427 40096 
23810000.000000 22373 43866 42565 40359 
23850000.000000 24399 43868 42689 40607 
23890000.000000 26463 43871 42803 40843 
23930000.000000 28552 43873 42907 41064 
23970000.000000 30656 43873 43003 41274 
24010000.000000 32772 43878 43088 41468 
24050000.000000 34877 43884 43165 41652 
24090000.000000 36989 43895 43239 41825 
24130000.000000 39082 43928 43303 41985 
24170000.000000 41155 43995 43371 42135 
24210000.000000 43193 44107 43443 42278 
24250000.000000 45198 44257 43521 42417 
24290000.000000 47159 44470 43613 42550 
24330000.000000 49063 44777 43724 42680 
24370000.000000 50908 45175 43866 42812 
24410000.000000 52685 45660 44040 42950 
24450000.000000 54382 46216 44252 43094 
24490000.000000 55987 46838 44504 43254 
24530000.000000 57510 47512 44793 43425 
24570000.000000 58928 48230 45125 43612 
24610000.000000 60239 48987 45501 43823 
24650000.000000 61440 49770 45911 44052 
24690000.000000 62534 50572 46362 44309 
24730000.000000 63510 51384 46848 44585 
24770000.000000 64373 52201 47365 44889 
24810000.000000 65132 53013 47908 45217 
24850000.000000 65535 53816 48479 45573 
24890000.000000 65535 54601 49069 45953 
24930000.000000 65535 55366 49676 46357 
24970000.000000 65535 56113 50298 46783 
25010000.000000 65535 56828 50928 47230 
25050000.000000 65535 33287 49105 47360 
25090000.000000 65535 33290 47589 47382 
25130000.000000 65535 33290 46222 47257 
25170000.000000 65535 33286 44988 47017 
25210000.000000 65535 33290 43874 46685 
25250000.000000 64870 33291 42867 46286 
25290000.000000 64065 33289 41953 45834 
25330000.000000 63153 33288 41129 45344 
25370000.000000 62127 33291 40383 44827 
25410000.000000 60989 33289 39706 44294 
25450000.000000 59739 33288 39093 43755 
25490000.000000 58376 33291 38539 43215 
25530000.000000 56911 33288 38036 42680 
25570000.000000 55353 33290 37580 42152 
25610000.000000 53697 33289 37168 41640 
25650000.000000 51962 33288 36794 41140 
25690000.000000 50147 33288 36454 40657 
25730000.000000 48274 33289 36146 40194 
25770000.000000 46337 33288 35869 39749 
25810000.000000 44342 33289 35615 39325 
25850000.000000 42317 33288 35386 38923 
25890000.000000 40259 33285 35177 38538 
25930000.000000 38165 33288 34989 38176 
25970000.000000 36062 33286 34818 37833 
26010000.000000 33939 33290 34661 37511 
26050000.000000 31821 33287 34523 37207 
26090000.000000 29704 33290 34393 36920 
26130000.000000 27602 33286 34277 36653 
26170000.000000 25513 33287 34173 36401 
26210000.000000 23460 33292 34077 36167 
26250000.000000 21438 33286 33992 35948 
26290000.000000 19464 33288 33915 35743 
26330000.000000 17538 33288 33843 35554 
26370000.000000 15682 33286 33778 35373 
26410000.000000 13890 33286 33721 35209 
26450000.000000 12179 33289 33669 35056 
26490000.000000 10560 33290 33621 34912 
26530000.000000 9031 33292 33578 34781 
26570000.000000 7605 33288 33537 34658 
26610000.000000 6295 33288 33504 34546 
26650000.000000 5093 33288 33472 34439 
26690000.000000 4010 33286 33444 34342 
26730000.000000 3038 33281 33419 34251 
26770000.000000 2184 33287 33397 34171 
26810000.000000 1447 33287 33379 34092 
26850000.000000 808 33287 33359 34022 
26890000.000000 262 33288 33344 33959 
26930000.000000 0 33288 33329 33900 
26970000.000000 0 33289 33316 33844 
27010000.000000 0 33287 33304 33792 
27050000.000000 0 43858 34365 33894 
27090000.000000 0 43860 35265 34048 
27130000.000000 0 43860 36079 34271 
27170000.000000 292 43861 36815 34546 
27210000.000000 839 43860 37480 34861 
27250000.000000 1486 43860 38084 35205 
27290000.000000 2234 43863 38629 35570 
27330000.000000 3091 43860 39122 35950 
27370000.000000 4060 43861 39569 36334 
27410000.000000 5147 43863 39973 36720 
27450000.000000 6344 43862 40342 37104 
27490000.000000 7657 43861 40673 37484 
27530000.000000 9086 43863 40977 37854 
27570000.000000 10605 43862 41249 38216 
27610000.000000 12224 43862 41497 38563 
27650000.000000 13923 43865 41721 38900 
27690000.000000 15709 43865 41925 39223 
27730000.000000 17565 43864 42111 39529 
27770000.000000 19482 43867 42277 39821 
27810000.000000 21442 43869 42431 40101 
27850000.000000 23462 43866 42569 40365 
27890000.000000 25506 43869 42694 40614 
27930000.000000 27591 43871 42807 40847 
27970000.000000 29685 43873 42911 41069 
28010000.000000 31797 43875 43004 41278 
28050000.000000 33907 43882 43091 41473 
28090000.000000 36023 43890 43170 41658 
28130000.000000 38117 43910 43242 41828 
