532000.000000 8441 43808 43724 
535000.000000 8790 43808 43732 
538000.000000 9146 43810 43737 
541000.000000 9508 43810 43742 
544000.000000 9882 43810 43747 
547000.000000 10254 43810 43752 
550000.000000 10638 43809 43756 
553000.000000 11018 43809 43760 
556000.000000 11412 43809 43764 
559000.000000 11808 43808 43767 
562000.000000 12211 43809 43771 
565000.000000 12615 43813 43773 
568000.000000 13027 43811 43776 
571000.000000 13452 43810 43780 
574000.000000 13867 43811 43780 
577000.000000 14295 43811 43782 
580000.000000 14726 43810 43787 
583000.000000 15159 43811 43786 
586000.000000 15600 43811 43789 
589000.000000 16046 43811 43789 
592000.000000 16494 43811 43791 
595000.000000 16948 43810 43793 
598000.000000 17403 43812 43794 
601000.000000 17861 43812 43795 
604000.000000 18323 43815 43797 
607000.000000 18789 43814 43798 
610000.000000 19256 43813 43798 
613000.000000 19732 43813 43800 
616000.000000 20204 43812 43802 
619000.000000 20682 43813 43804 
622000.000000 21163 43812 43804 
625000.000000 21649 43814 43804 
628000.000000 22133 43815 43805 
631000.000000 22619 43814 43806 
634000.000000 23110 43816 43807 
637000.000000 23609 43813 43806 
640000.000000 24099 43815 43809 
643000.000000 24599 43816 43810 
646000.000000 25102 43816 43809 
649000.000000 25599 43820 43812 
652000.000000 26103 43815 43810 
655000.000000 26605 43815 43813 
658000.000000 27110 43817 43812 
661000.000000 27616 43816 43813 
664000.000000 28123 43817 43812 
667000.000000 28631 43817 43813 
670000.000000 29141 43818 43813 
673000.000000 29651 43816 43815 
676000.000000 30166 43820 43817 
679000.000000 30675 43821 43816 
682000.000000 31191 43823 43817 
685000.000000 31697 43823 43816 
688000.000000 32211 43822 43817 
691000.000000 32732 43825 43819 
694000.000000 33237 43823 43819 
697000.000000 33753 43825 43820 
700000.000000 34265 43824 43821 
703000.000000 34773 43826 43821 
706000.000000 35285 43825 43822 
709000.000000 35803 43830 43821 
712000.000000 36310 43831 43824 
715000.000000 36821 43833 43824 
718000.000000 37332 43838 43828 
721000.000000 37838 43837 43826 
724000.000000 38343 43843 43828 
727000.000000 38856 43846 43828 
730000.000000 39357 43850 43830 
733000.000000 39860 43859 43833 
736000.000000 40365 43865 43836 
739000.000000 40866 43875 43841 
742000.000000 41364 43888 43843 
745000.000000 41860 43906 43846 
748000.000000 42354 43928 43853 
751000.000000 42846 43955 43862 
754000.000000 43340 43991 43872 
757000.000000 43830 44031 43886 
760000.000000 44312 44086 43903 
763000.000000 44799 44153 43925 
766000.000000 45283 44237 43952 
769000.000000 45757 44345 43987 
772000.000000 46237 44468 44031 
775000.000000 46710 44619 44088 
778000.000000 47172 44787 44152 
781000.000000 47645 44975 44230 
784000.000000 48103 45176 44320 
787000.000000 48566 45398 44421 
790000.000000 49023 45631 44537 
793000.000000 49476 45879 44664 
796000.000000 49928 46141 44805 
799000.000000 50373 46410 44959 
802000.000000 50819 46689 45121 
805000.000000 51252 46977 45299 
808000.000000 51685 47277 45486 
811000.000000 52111 47582 45687 
814000.000000 52536 47897 45899 
817000.000000 52955 48218 46121 
820000.000000 53368 48543 46351 
823000.000000 53780 48877 46593 
826000.000000 54187 49212 46843 
829000.000000 54587 49552 47100 
832000.000000 54977 49897 47369 
835000.000000 55372 50242 47646 
838000.000000 55754 50590 47927 
841000.000000 56130 50941 48215 
844000.000000 56505 51292 48509 
847000.000000 56871 51644 48809 
850000.000000 57232 51997 49114 
853000.000000 57585 52351 49424 
856000.000000 57934 52704 49738 
859000.000000 58279 53059 50058 
862000.000000 58617 53411 50380 
865000.000000 58949 53760 50705 
868000.000000 59277 54109 51031 
871000.000000 59591 54456 51360 
874000.000000 59903 54801 51690 
877000.000000 60208 55142 52023 
880000.000000 60507 55481 52355 
883000.000000 60794 55815 52687 
886000.000000 61084 56151 53021 
889000.000000 61360 56480 53353 
892000.000000 61633 56806 53685 
895000.000000 61898 57127 54016 
898000.000000 62154 57447 54347 
901000.000000 62407 57761 54673 
904000.000000 62655 58069 55000 
907000.000000 62895 58376 55325 
910000.000000 63124 58676 55647 
913000.000000 63347 58972 55969 
916000.000000 63562 59262 56283 
919000.000000 63774 59550 56598 
922000.000000 63981 59830 56907 
925000.000000 64178 60105 57215 
928000.000000 64373 60375 57518 
931000.000000 64557 60641 57818 
934000.000000 64738 60900 58114 
937000.000000 64917 61157 58407 
940000.000000 65082 61405 58695 
943000.000000 65242 61652 58979 
946000.000000 65398 61886 59260 
949000.000000 65535 62121 59534 
952000.000000 65535 62346 59805 
955000.000000 65535 62565 60069 
958000.000000 65535 62781 60332 
961000.000000 65535 62991 60586 
964000.000000 65535 63197 60839 
967000.000000 65535 63392 61085 
970000.000000 65535 63585 61324 
973000.000000 65535 63773 61560 
976000.000000 65535 63952 61792 
979000.000000 65535 64125 62015 
982000.000000 65535 64170 62220 
985000.000000 65535 64172 62407 
988000.000000 65535 64177 62577 
991000.000000 65535 64177 62726 
994000.000000 65535 64176 62864 
997000.000000 65535 64174 62987 
1000000.000000 65535 64169 63097 
1003000.000000 65535 64179 63199 
1006000.000000 65535 64171 63259 
1009000.000000 65535 33312 60238 
1012000.000000 65535 33312 57632 
1015000.000000 65535 33311 55290 
1018000.000000 65535 33312 53181 
1021000.000000 65535 33311 51279 
1024000.000000 65535 33311 49564 
1027000.000000 65535 33320 48015 
1030000.000000 65535 33312 46615 
1033000.000000 65535 33310 45351 
1036000.000000 65535 33310 44211 
1039000.000000 65535 33310 43175 
1042000.000000 65535 33308 42242 
1045000.000000 65535 33309 41397 
1048000.000000 65535 33315 40634 
1051000.000000 65535 33311 39942 
1054000.000000 65535 33314 39317 
1057000.000000 65535 33310 38751 
1060000.000000 65535 33309 38239 
1063000.000000 65535 33312 37774 
1066000.000000 65492 33309 37354 
1069000.000000 65337 33313 36971 
1072000.000000 65177 33311 36627 
1075000.000000 65015 33312 36315 
1078000.000000 64842 33307 36031 
1081000.000000 64667 33306 35776 
1084000.000000 64483 33311 35543 
1087000.000000 64294 33308 35333 
1090000.000000 64100 33315 35141 
1093000.000000 63892 33312 34970 
1096000.000000 63687 33312 34812 
1099000.000000 63472 33309 34669 
1102000.000000 63248 33311 34540 
1105000.000000 63019 33312 34423 
1108000.000000 62783 33309 34317 
1111000.000000 62538 33311 34219 
1114000.000000 62290 33310 34132 
1117000.000000 62035 33310 34053 
1120000.000000 61773 33308 33983 
1123000.000000 61503 33310 33914 
1126000.000000 61229 33311 33856 
1129000.000000 60942 33312 33803 
1132000.000000 60656 33317 33754 
1135000.000000 60360 33311 33709 
1138000.000000 60058 33313 33667 
1141000.000000 59752 33312 33631 
1144000.000000 59434 33309 33599 
1147000.000000 59107 33308 33568 
1150000.000000 58782 33307 33539 
1153000.000000 58448 33314 33514 
1156000.000000 58105 33310 33492 
1159000.000000 57759 33310 33471 
1162000.000000 57413 33307 33454 
1165000.000000 57049 33311 33437 
1168000.000000 56685 33309 33419 
1171000.000000 56319 33310 33406 
1174000.000000 55940 33313 33391 
1177000.000000 55553 33309 33379 
1180000.000000 55171 33311 33370 
1183000.000000 54780 33305 33360 
1186000.000000 54379 33311 33351 
1189000.000000 53977 33309 33343 
1192000.000000 53573 33308 33333 
1195000.000000 53155 33315 33326 
1198000.000000 52736 33308 33322 
1201000.000000 52316 33311 33316 
1204000.000000 51890 33311 33312 
1207000.000000 51458 33312 33306 
1210000.000000 51027 33309 33304 
1213000.000000 50589 33310 33300 
1216000.000000 50142 33313 33294 
1219000.000000 49691 33309 33290 
1222000.000000 49247 33310 33286 
1225000.000000 48788 33308 33283 
1228000.000000 48324 33308 33281 
1231000.000000 47869 33309 33279 
1234000.000000 47401 33307 33275 
1237000.000000 46932 33312 33272 
1240000.000000 46457 33309 33273 
1243000.000000 45989 33311 33270 
1246000.000000 45516 33314 33267 
1249000.000000 45030 33310 33265 
1252000.000000 44546 33309 33263 
1255000.000000 44060 33308 33262 
1258000.000000 43571 33313 33261 
1261000.000000 43076 33307 33259 
1264000.000000 42588 33310 33258 
1267000.000000 42095 33306 33258 
1270000.000000 41597 33310 33258 
1273000.000000 41100 33307 33256 
1276000.000000 40601 33307 33256 
1279000.000000 40095 33312 33255 
1282000.000000 39591 33308 33254 
1285000.000000 39090 33308 33253 
1288000.000000 38583 33310 33255 
1291000.000000 38079 33308 33253 
1294000.000000 37570 33307 33250 
1297000.000000 37054 33308 33251 
1300000.000000 36544 33309 33249 
1303000.000000 36032 33309 33250 
1306000.000000 35527 33309 33246 
1309000.000000 35009 33307 33249 
1312000.000000 34496 33308 33247 
1315000.000000 33983 33306 33248 
1318000.000000 33470 33308 33246 
1321000.000000 32960 33309 33246 
1324000.000000 32444 33311 33246 
1327000.000000 31935 33311 33243 
1330000.000000 31423 33309 33245 
1333000.000000 30904 33306 33243 
1336000.000000 30392 33307 33243 
1339000.000000 29881 33306 33242 
1342000.000000 29369 33307 33242 
1345000.000000 28859 33308 33241 
1348000.000000 28352 33308 33241 
1351000.000000 27844 33307 33242 
1354000.000000 27335 33308 33241 
1357000.000000 26827 33308 33242 
1360000.000000 26323 33306 33242 
1363000.000000 25821 33310 33239 
1366000.000000 25315 33310 33242 
1369000.000000 24822 33307 33239 
1372000.000000 24317 33307 33239 
1375000.000000 23823 33307 33239 
1378000.000000 23329 33308 33241 
1381000.000000 22841 33306 33240 
1384000.000000 22350 33301 33239 
1387000.000000 21856 33309 33238 
1390000.000000 21372 33307 33238 
1393000.000000 20893 33306 33240 
1396000.000000 20417 33308 33238 
1399000.000000 19934 33310 33241 
1402000.000000 19461 33309 33240 
1405000.000000 18992 33299 33238 
1408000.000000 18517 33308 33238 
1411000.000000 18052 33306 33238 
1414000.000000 17596 33305 33237 
1417000.000000 17137 33308 33236 
1420000.000000 16684 33308 33239 
1423000.000000 16234 33306 33239 
1426000.000000 15787 33302 33236 
1429000.000000 15346 33308 33236 
1432000.000000 14912 33305 33237 
1435000.000000 14481 33307 33237 
1438000.000000 14052 33308 33237 
1441000.000000 13625 33307 33236 
1444000.000000 13207 33307 33238 
1447000.000000 12793 33300 33239 
1450000.000000 12381 33307 33237 
1453000.000000 11976 33304 33238 
1456000.000000 11577 33307 33238 
1459000.000000 11180 33306 33237 
1462000.000000 10789 33306 33237 
1465000.000000 10408 33307 33236 
1468000.000000 10030 33296 33238 
1471000.000000 9659 33308 33241 
1474000.000000 9294 33308 33239 
1477000.000000 8933 33308 33240 
1480000.000000 8580 33310 33239 
1483000.000000 8232 33309 33240 
1486000.000000 7891 33308 33239 
1489000.000000 7560 33296 33239 
1492000.000000 7226 33306 33240 
1495000.000000 6906 33308 33239 
1498000.000000 6594 33305 33238 
1501000.000000 6284 33309 33240 
1504000.000000 5981 33309 33239 
1507000.000000 5688 33306 33240 
1510000.000000 5397 33297 33240 
1513000.000000 5115 33308 33240 
1516000.000000 4838 33307 33242 
1519000.000000 4572 33306 33239 
1522000.000000 4312 33307 33241 
1525000.000000 4063 33306 33240 
1528000.000000 3809 33304 33240 
1531000.000000 3570 33299 33241 
1534000.000000 3333 33309 33240 
1537000.000000 3111 33305 33243 
1540000.000000 2893 33306 33241 
1543000.000000 2675 33308 33241 
1546000.000000 2473 33307 33242 
1549000.000000 2273 33306 33242 
1552000.000000 2082 33295 33242 
1555000.000000 1896 33307 33245 
1558000.000000 1716 33307 33242 
1561000.000000 1539 33307 33243 
1564000.000000 1374 33304 33243 
1567000.000000 1213 33306 33244 
1570000.000000 1056 33305 33242 
1573000.000000 908 33298 33243 
1576000.000000 764 33308 33243 
1579000.000000 623 33307 33244 
1582000.000000 493 33305 33244 
1585000.000000 366 33305 33244 
1588000.000000 244 33308 33244 
1591000.000000 124 33306 33243 
1594000.000000 11 33297 33246 
1597000.000000 0 33307 33246 
1600000.000000 0 33305 33244 
1603000.000000 0 33307 33246 
1606000.000000 0 33306 33246 
1609000.000000 0 33304 33243 
1612000.000000 0 33307 33245 
1615000.000000 0 33302 33247 
1618000.000000 0 33306 33247 
1621000.000000 0 33307 33247 
1624000.000000 0 33306 33245 
1627000.000000 0 33305 33247 
1630000.000000 0 33307 33246 
1633000.000000 0 43799 34306 
1636000.000000 0 43806 35218 
1639000.000000 0 43810 36037 
1642000.000000 0 43808 36777 
1645000.000000 0 43804 37442 
1648000.000000 0 43807 38045 
1651000.000000 0 43808 38593 
1654000.000000 0 43808 39086 
1657000.000000 0 43807 39532 
1660000.000000 0 43809 39935 
1663000.000000 0 43808 40299 
1666000.000000 0 43807 40630 
1669000.000000 0 43808 40928 
1672000.000000 38 43808 41196 
1675000.000000 156 43810 41441 
1678000.000000 273 43807 41663 
1681000.000000 396 43808 41864 
1684000.000000 524 43807 42045 
1687000.000000 657 43808 42209 
1690000.000000 800 43808 42356 
1693000.000000 946 43808 42492 
1696000.000000 1099 43811 42613 
1699000.000000 1256 43809 42724 
1702000.000000 1419 43810 42824 
1705000.000000 1590 43807 42912 
1708000.000000 1769 43810 42996 
1711000.000000 1949 43808 43070 
1714000.000000 2133 43807 43136 
1717000.000000 2329 43810 43198 
1720000.000000 2533 43808 43254 
1723000.000000 2744 43806 43302 
1726000.000000 2956 43808 43348 
1729000.000000 3178 43808 43390 
1732000.000000 3408 43809 43427 
1735000.000000 3641 43812 43461 
1738000.000000 3886 43811 43493 
1741000.000000 4135 43810 43519 
1744000.000000 4390 43810 43546 
1747000.000000 4653 43808 43569 
1750000.000000 4924 43811 43589 
1753000.000000 5198 43810 43610 
1756000.000000 5481 43809 43624 
1759000.000000 5770 43809 43641 
1762000.000000 6069 43808 43656 
1765000.000000 6373 43810 43668 
1768000.000000 6679 43808 43680 
1771000.000000 6998 43810 43692 
1774000.000000 7323 43810 43701 
1777000.000000 7655 43813 43710 
1780000.000000 7987 43811 43719 
1783000.000000 8335 43811 43727 
1786000.000000 8683 43810 43733 
1789000.000000 9034 43811 43738 
1792000.000000 9396 43808 43744 
1795000.000000 9762 43811 43749 
1798000.000000 10135 43810 43754 
1801000.000000 10512 43809 43758 
1804000.000000 10897 43811 43763 
1807000.000000 11286 43811 43768 
1810000.000000 11682 43809 43769 
1813000.000000 12087 43810 43773 
1816000.000000 12490 43811 43775 
1819000.000000 12899 43812 43778 
1822000.000000 13315 43812 43781 
1825000.000000 13738 43812 43784 
1828000.000000 14165 43810 43785 
1831000.000000 14591 43812 43788 
1834000.000000 15024 43812 43789 
1837000.000000 15461 43812 43790 
1840000.000000 15904 43809 43793 
1843000.000000 16354 43812 43793 
1846000.000000 16804 43816 43796 
1849000.000000 17256 43814 43797 
1852000.000000 17713 43812 43798 
1855000.000000 18177 43813 43799 
1858000.000000 18637 43814 43800 
1861000.000000 19109 43812 43800 
1864000.000000 19581 43812 43801 
1867000.000000 20056 43815 43802 
1870000.000000 20531 43811 43805 
1873000.000000 21006 43814 43802 
1876000.000000 21492 43815 43805 
1879000.000000 21984 43814 43805 
1882000.000000 22465 43815 43806 
1885000.000000 22958 43815 43807 
1888000.000000 23449 43819 43809 
1891000.000000 23946 43815 43808 
1894000.000000 24447 43815 43809 
1897000.000000 24943 43816 43811 
1900000.000000 25440 43815 43810 
1903000.000000 25942 43818 43811 
1906000.000000 26450 43816 43811 
1909000.000000 26949 43818 43812 
1912000.000000 27456 43819 43813 
1915000.000000 27970 43816 43813 
1918000.000000 28475 43818 43813 
1921000.000000 28984 43819 43813 
1924000.000000 29494 43819 43816 
1927000.000000 30004 43820 43814 
1930000.000000 30509 43826 43818 
1933000.000000 31025 43821 43816 
1936000.000000 31538 43821 43817 
1939000.000000 32053 43822 43818 
1942000.000000 32563 43822 43818 
1945000.000000 33078 43821 43819 
1948000.000000 33589 43826 43820 
1951000.000000 34104 43828 43821 
1954000.000000 34614 43826 43820 
1957000.000000 35128 43828 43820 
1960000.000000 35638 43829 43822 
1963000.000000 36148 43833 43822 
1966000.000000 36657 43833 43823 
1969000.000000 37169 43836 43824 
1972000.000000 37679 43840 43823 
1975000.000000 38191 43841 43827 
1978000.000000 38697 43844 43829 
1981000.000000 39198 43849 43830 
1984000.000000 39698 43855 43832 
1987000.000000 40204 43862 43835 
1990000.000000 40708 43872 43835 
1993000.000000 41206 43888 43840 
1996000.000000 41701 43901 43843 
1999000.000000 42196 43920 43850 
2002000.000000 42692 43946 43857 
2005000.000000 43179 43980 43868 
2008000.000000 43673 44016 43881 
2011000.000000 44164 44067 43895 
2014000.000000 44646 44131 43914 
2017000.000000 45128 44208 43942 
2020000.000000 45605 44305 43974 
2023000.000000 46083 44429 44016 
2026000.000000 46557 44571 44068 
2029000.000000 47027 44733 44130 
2032000.000000 47497 44915 44204 
2035000.000000 47961 45113 44290 
2038000.000000 48418 45328 44387 
2041000.000000 48884 45555 44497 
2044000.000000 49339 45802 44623 
2047000.000000 49786 46056 44757 
2050000.000000 50234 46324 44909 
2053000.000000 50674 46601 45067 
2056000.000000 51109 46891 45242 
2059000.000000 51546 47183 45425 
2062000.000000 51975 47486 45624 
2065000.000000 52397 47801 45831 
2068000.000000 52821 48118 46050 
2071000.000000 53237 48443 46280 
2074000.000000 53649 48772 46515 
2077000.000000 54053 49109 46763 
2080000.000000 54455 49446 47019 
2083000.000000 54850 49787 47285 
2086000.000000 55245 50130 47557 
2089000.000000 55629 50480 47837 
2092000.000000 56014 50830 48123 
2095000.000000 56387 51181 48416 
2098000.000000 56754 51536 48714 
2101000.000000 57119 51888 49017 
2104000.000000 57475 52240 49325 
2107000.000000 57827 52596 49639 
2110000.000000 58168 52949 49957 
2113000.000000 58509 53299 50277 
2116000.000000 58843 53651 50601 
2119000.000000 59167 53999 50926 
2122000.000000 59487 54347 51255 
2125000.000000 59801 54691 51586 
2128000.000000 60106 55033 51917 
2131000.000000 60407 55375 52248 
2134000.000000 60704 55711 52581 
2137000.000000 60990 56045 52914 
2140000.000000 61269 56377 53247 
2143000.000000 61544 56702 53579 
2146000.000000 61813 57025 53911 
2149000.000000 62074 57345 54240 
2152000.000000 62330 57660 54570 
2155000.000000 62571 57972 54896 
2158000.000000 62817 58280 55222 
2161000.000000 63047 58583 55545 
2164000.000000 63276 58878 55865 
2167000.000000 63493 59168 56184 
2170000.000000 63711 59458 56498 
2173000.000000 63915 59740 56809 
2176000.000000 64117 60018 57119 
2179000.000000 64312 60290 57423 
2182000.000000 64503 60561 57725 
2185000.000000 64684 60821 58020 
2188000.000000 64859 61075 58315 
2191000.000000 65024 61326 58605 
2194000.000000 65192 61573 58889 
2197000.000000 65346 61810 59170 
2200000.000000 65498 62044 59448 
2203000.000000 65535 62278 59718 
2206000.000000 65535 62495 59986 
2209000.000000 65535 62712 60249 
2212000.000000 65535 62922 60505 
2215000.000000 65535 63130 60757 
2218000.000000 65535 63329 61006 
2221000.000000 65535 63523 61249 
2224000.000000 65535 63714 61485 
2227000.000000 65535 63895 61717 
2230000.000000 65535 64070 61944 
2233000.000000 65535 64169 62156 
2236000.000000 65535 64176 62349 
2239000.000000 65535 64175 62523 
2242000.000000 65535 64175 62679 
2245000.000000 65535 64171 62823 
2248000.000000 65535 64173 62947 
2251000.000000 65535 64169 63061 
2254000.000000 65535 64168 63167 
2257000.000000 65535 64174 63261 
2260000.000000 65535 33312 60207 
2263000.000000 65535 33309 57601 
2266000.000000 65535 33318 55264 
2269000.000000 65535 33310 53157 
2272000.000000 65535 33305 51256 
2275000.000000 65535 33309 49544 
2278000.000000 65535 33311 47996 
2281000.000000 65535 33311 46601 
2284000.000000 65535 33310 45339 
2287000.000000 65535 33316 44197 
2290000.000000 65535 33309 43164 
2293000.000000 65535 33306 42233 
2296000.000000 65535 33311 41390 
2299000.000000 65535 33311 40625 
2302000.000000 65535 33310 39935 
2305000.000000 65535 33313 39309 
2308000.000000 65535 33314 38744 
2311000.000000 65535 33310 38231 
2314000.000000 65535 33307 37768 
2317000.000000 65535 33309 37349 
2320000.000000 65403 33312 36968 
2323000.000000 65244 33310 36623 
2326000.000000 65083 33309 36312 
2329000.000000 64917 33312 36030 
2332000.000000 64738 33311 35774 
2335000.000000 64560 33305 35542 
2338000.000000 64372 33310 35330 
2341000.000000 64178 33311 35141 
2344000.000000 63982 33311 34967 
2347000.000000 63774 33310 34813 
2350000.000000 63560 33312 34670 
2353000.000000 63337 33311 34543 
2356000.000000 63115 33307 34423 
2359000.000000 62881 33310 34318 
2362000.000000 62643 33308 34221 
2365000.000000 62400 33310 34134 
2368000.000000 62148 33310 34052 
2371000.000000 61889 33312 33982 
2374000.000000 61622 33309 33916 
2377000.000000 61349 33308 33859 
2380000.000000 61070 33311 33805 
2383000.000000 60786 33310 33758 
2386000.000000 60493 33308 33709 
2389000.000000 60189 33311 33670 
2392000.000000 59886 33312 33633 
2395000.000000 59571 33311 33600 
2398000.000000 59252 33309 33570 
2401000.000000 58926 33308 33543 
2404000.000000 58595 33310 33517 
2407000.000000 58258 33309 33493 
2410000.000000 57913 33309 33473 
2413000.000000 57569 33311 33456 
2416000.000000 57210 33308 33436 
2419000.000000 56844 33309 33423 
2422000.000000 56481 33310 33407 
2425000.000000 56110 33310 33394 
2428000.000000 55727 33310 33381 
2431000.000000 55341 33307 33371 
2434000.000000 54951 33313 33363 
2437000.000000 54558 33309 33354 
2440000.000000 54159 33306 33344 
2443000.000000 53745 33310 33336 
2446000.000000 53344 33308 33329 
2449000.000000 52923 33308 33323 
2452000.000000 52502 33310 33317 
2455000.000000 52079 33310 33313 
2458000.000000 51650 33309 33309 
2461000.000000 51218 33309 33303 
2464000.000000 50784 33309 33299 
2467000.000000 50338 33308 33294 
2470000.000000 49887 33308 33290 
2473000.000000 49442 33306 33288 
2476000.000000 48987 33309 33283 
2479000.000000 48531 33308 33282 
2482000.000000 48073 33308 33277 
2485000.000000 47611 33308 33275 
2488000.000000 47137 33310 33274 
2491000.000000 46668 33309 33273 
2494000.000000 46198 33310 33271 
2497000.000000 45720 33312 33270 
2500000.000000 45237 33311 33268 
2503000.000000 44763 33306 33265 
2506000.000000 44271 33308 33265 
2509000.000000 43791 33310 33263 
2512000.000000 43298 33306 33260 
2515000.000000 42806 33308 33260 
2518000.000000 42309 33309 33259 
2521000.000000 41817 33310 33259 
2524000.000000 41317 33305 33256 
2527000.000000 40816 33307 33256 
2530000.000000 40312 33310 33256 
2533000.000000 39814 33307 33256 
2536000.000000 39310 33309 33254 
2539000.000000 38807 33311 33254 
