589000.000000 65535 63618 60731 57877 
593000.000000 65535 63850 61032 58216 
597000.000000 65535 64073 61324 58555 
601000.000000 65535 64230 61605 58884 
605000.000000 65535 64233 61740 59110 
609000.000000 65535 33291 58943 59077 
613000.000000 65535 33290 56461 58788 
617000.000000 65535 33292 54233 58289 
621000.000000 65535 33293 52220 57637 
625000.000000 65535 33288 50406 56861 
629000.000000 65535 33291 48769 55999 
633000.000000 65535 33291 47292 55075 
637000.000000 65535 33292 45957 54108 
641000.000000 65535 33292 44748 53120 
645000.000000 65535 33292 43658 52123 
649000.000000 65535 33290 42672 51129 
653000.000000 65535 33291 41776 50149 
657000.000000 65535 33293 40971 49187 
661000.000000 65535 33291 40240 48252 
665000.000000 65535 33288 39578 47349 
669000.000000 65327 33290 38978 46476 
673000.000000 65101 33290 38438 45642 
677000.000000 64868 33292 37950 44843 
681000.000000 64619 33290 37505 44083 
685000.000000 64367 33291 37104 43360 
689000.000000 64095 33292 36740 42677 
693000.000000 63818 33291 36410 42029 
697000.000000 63527 33292 36113 41421 
701000.000000 63223 33291 35840 40848 
705000.000000 62907 33294 35597 40309 
709000.000000 62585 33289 35375 39803 
713000.000000 62248 33292 35174 39329 
717000.000000 61901 33291 34994 38889 
721000.000000 61542 33292 34828 38473 
725000.000000 61168 33292 34680 38086 
729000.000000 60785 33290 34544 37728 
733000.000000 60392 33290 34423 37393 
737000.000000 59984 33291 34312 37082 
741000.000000 59564 33289 34210 36792 
745000.000000 59132 33293 34119 36523 
749000.000000 58697 33290 34036 36274 
753000.000000 58247 33289 33960 36042 
757000.000000 57787 33289 33893 35829 
761000.000000 57318 33291 33833 35629 
765000.000000 56834 33289 33776 35448 
769000.000000 56346 33293 33726 35276 
773000.000000 55841 33289 33679 35119 
777000.000000 55333 33290 33635 34974 
781000.000000 54811 33287 33599 34842 
785000.000000 54285 33287 33562 34716 
789000.000000 53740 33296 33531 34602 
793000.000000 53199 33291 33501 34495 
797000.000000 52649 33291 33476 34402 
801000.000000 52078 33290 33453 34313 
805000.000000 51512 33291 33431 34227 
809000.000000 50934 33286 33410 34149 
813000.000000 50353 33288 33394 34081 
817000.000000 49759 33289 33379 34016 
821000.000000 49159 33290 33362 33956 
825000.000000 48552 33290 33349 33901 
829000.000000 47943 33291 33338 33853 
833000.000000 47326 33293 33327 33805 
837000.000000 46706 33289 33315 33762 
841000.000000 46073 33287 33309 33724 
845000.000000 45444 33289 33300 33687 
849000.000000 44802 33288 33292 33655 
853000.000000 44159 33289 33284 33622 
857000.000000 43515 33289 33278 33596 
861000.000000 42867 33292 33271 33569 
865000.000000 42215 33286 33266 33547 
869000.000000 41556 33289 33260 33523 
873000.000000 40889 33296 33256 33503 
877000.000000 40236 33290 33253 33484 
881000.000000 39573 33289 33247 33467 
885000.000000 38898 33289 33245 33450 
889000.000000 38232 33291 33240 33437 
893000.000000 37555 33286 33236 33422 
897000.000000 36885 33287 33236 33408 
901000.000000 36210 33287 33232 33400 
905000.000000 35530 33290 33231 33388 
909000.000000 34850 33291 33228 33379 
913000.000000 34171 33290 33227 33368 
917000.000000 33490 33291 33225 33361 
921000.000000 32814 33287 33222 33354 
925000.000000 32130 33288 33221 33347 
929000.000000 31454 33289 33219 33341 
933000.000000 30780 33288 33218 33335 
937000.000000 30103 33289 33216 33328 
941000.000000 29420 33288 33214 33324 
945000.000000 28753 33288 33215 33320 
949000.000000 28080 33291 33214 33316 
953000.000000 27407 33287 33215 33311 
957000.000000 26735 33292 33211 33306 
961000.000000 26074 33288 33209 33302 
965000.000000 25409 33290 33212 33300 
969000.000000 24749 33290 33209 33297 
973000.000000 24089 33288 33208 33293 
977000.000000 23435 33287 33209 33291 
981000.000000 22788 33288 33209 33290 
985000.000000 22143 33288 33208 33287 
989000.000000 21496 33288 33206 33284 
993000.000000 20860 33289 33207 33284 
997000.000000 20225 33286 33207 33283 
1001000.000000 19599 33287 33206 33280 
1005000.000000 18975 33286 33205 33279 
1009000.000000 18364 33287 33205 33279 
1013000.000000 17749 33286 33205 33275 
1017000.000000 17146 33289 33205 33276 
1021000.000000 16547 33289 33204 33274 
1025000.000000 15954 33289 33205 33274 
1029000.000000 15369 33291 33205 33271 
1033000.000000 14794 33283 33204 33272 
1037000.000000 14226 33284 33204 33271 
1041000.000000 13655 33289 33202 33269 
1045000.000000 13111 33287 33201 33269 
1049000.000000 12567 33288 33203 33269 
1053000.000000 12032 33288 33202 33268 
1057000.000000 11505 33288 33204 33267 
1061000.000000 10987 33285 33203 33267 
1065000.000000 10480 33288 33201 33266 
1069000.000000 9980 33290 33203 33266 
1073000.000000 9493 33286 33203 33267 
1077000.000000 9016 33285 33203 33266 
1081000.000000 8551 33285 33203 33265 
1085000.000000 8095 33287 33202 33264 
1089000.000000 7652 33287 33201 33265 
1093000.000000 7216 33285 33202 33265 
1097000.000000 6795 33288 33203 33265 
1101000.000000 6385 33288 33204 33264 
1105000.000000 5988 33291 33204 33263 
1109000.000000 5599 33286 33203 33264 
1113000.000000 5223 33289 33203 33264 
1117000.000000 4862 33285 33205 33263 
1121000.000000 4511 33286 33203 33263 
1125000.000000 4162 33290 33205 33263 
1129000.000000 3842 33288 33205 33266 
1133000.000000 3525 33287 33205 33264 
1137000.000000 3221 33288 33204 33265 
1141000.000000 2928 33288 33204 33264 
1145000.000000 2649 33281 33207 33262 
1149000.000000 2381 33288 33207 33264 
1153000.000000 2119 33286 33205 33265 
1157000.000000 1875 33287 33205 33265 
1161000.000000 1639 33288 33206 33265 
1165000.000000 1415 33288 33204 33267 
1169000.000000 1200 33289 33206 33265 
1173000.000000 997 33289 33207 33267 
1177000.000000 808 33287 33209 33269 
1181000.000000 624 33288 33208 33266 
1185000.000000 449 33286 33207 33267 
1189000.000000 282 33289 33208 33267 
1193000.000000 128 33286 33207 33269 
1197000.000000 0 33288 33208 33268 
1201000.000000 0 33286 33208 33266 
1205000.000000 0 33286 33209 33268 
1209000.000000 0 33288 33211 33269 
1213000.000000 0 33285 33209 33268 
1217000.000000 0 33286 33210 33268 
1221000.000000 0 33285 33209 33269 
1225000.000000 0 33287 33209 33269 
1229000.000000 0 33276 33211 33271 
1233000.000000 0 43854 34281 33418 
1237000.000000 0 43861 35197 33613 
1241000.000000 0 43861 36022 33877 
1245000.000000 0 43861 36764 34187 
1249000.000000 0 43859 37439 34537 
1253000.000000 0 43862 38047 34912 
1257000.000000 0 43860 38596 35304 
1261000.000000 0 43860 39095 35709 
1265000.000000 0 43860 39544 36119 
1269000.000000 47 43858 39950 36525 
1273000.000000 194 43859 40320 36928 
1277000.000000 355 43859 40652 37327 
1281000.000000 529 43861 40954 37712 
1285000.000000 706 43862 41227 38086 
1289000.000000 894 43861 41474 38447 
1293000.000000 1087 43860 41698 38791 
1297000.000000 1300 43861 41901 39120 
1301000.000000 1515 43860 42083 39437 
1305000.000000 1744 43861 42248 39737 
1309000.000000 1985 43861 42397 40020 
1313000.000000 2237 43860 42537 40290 
1317000.000000 2498 43860 42657 40543 
1321000.000000 2772 43860 42769 40780 
1325000.000000 3058 43861 42871 41003 
1329000.000000 3353 43863 42961 41212 
1333000.000000 3660 43862 43041 41411 
1337000.000000 3982 43863 43116 41594 
1341000.000000 4314 43858 43186 41766 
1345000.000000 4655 43860 43246 41925 
1349000.000000 5009 43861 43302 42075 
1353000.000000 5376 43860 43353 42213 
1357000.000000 5751 43863 43397 42341 
1361000.000000 6146 43860 43439 42463 
1365000.000000 6545 43863 43477 42573 
1369000.000000 6963 43860 43513 42675 
1373000.000000 7386 43861 43543 42771 
1377000.000000 7812 43860 43570 42860 
1381000.000000 8269 43860 43595 42942 
1385000.000000 8726 43860 43619 43019 
1389000.000000 9194 43861 43639 43089 
1393000.000000 9672 43862 43660 43154 
1397000.000000 10164 43859 43677 43214 
1401000.000000 10662 43863 43694 43269 
1405000.000000 11172 43863 43708 43321 
1409000.000000 11685 43862 43719 43368 
1413000.000000 12215 43864 43732 43412 
1417000.000000 12752 43862 43743 43452 
1421000.000000 13294 43863 43751 43489 
1425000.000000 13848 43859 43761 43521 
1429000.000000 14408 43864 43769 43553 
1433000.000000 14980 43864 43776 43584 
1437000.000000 15555 43863 43784 43609 
1441000.000000 16134 43866 43789 43632 
1445000.000000 16732 43865 43796 43657 
1449000.000000 17330 43863 43802 43677 
1453000.000000 17931 43866 43806 43697 
1457000.000000 18540 43864 43809 43714 
1461000.000000 19152 43867 43815 43730 
1465000.000000 19782 43866 43819 43747 
1469000.000000 20402 43866 43822 43759 
1473000.000000 21042 43866 43826 43774 
1477000.000000 21680 43868 43830 43784 
1481000.000000 22317 43865 43833 43795 
1485000.000000 22965 43866 43835 43807 
1489000.000000 23615 43867 43837 43817 
1493000.000000 24268 43867 43839 43825 
1497000.000000 24925 43868 43842 43830 
1501000.000000 25579 43868 43842 43839 
1505000.000000 26238 43872 43846 43847 
1509000.000000 26906 43869 43846 43853 
1513000.000000 27573 43872 43848 43857 
1517000.000000 28242 43873 43849 43864 
1521000.000000 28911 43872 43851 43869 
1525000.000000 29583 43874 43851 43873 
1529000.000000 30255 43871 43854 43877 
1533000.000000 30934 43875 43855 43883 
1537000.000000 31608 43873 43856 43886 
1541000.000000 32284 43878 43856 43888 
1545000.000000 32949 43878 43858 43894 
1549000.000000 33641 43878 43861 43896 
1553000.000000 34316 43881 43860 43898 
1557000.000000 34988 43882 43862 43902 
1561000.000000 35662 43883 43864 43904 
1565000.000000 36338 43884 43865 43906 
1569000.000000 37008 43889 43867 43909 
1573000.000000 37682 43892 43868 43911 
1577000.000000 38356 43897 43870 43914 
1581000.000000 39022 43905 43871 43916 
1585000.000000 39690 43915 43875 43918 
1589000.000000 40351 43928 43878 43923 
1593000.000000 41010 43943 43883 43922 
1597000.000000 41669 43964 43889 43928 
1601000.000000 42326 43992 43895 43931 
1605000.000000 42972 44030 43906 43936 
1609000.000000 43616 44078 43919 43940 
1613000.000000 44262 44136 43938 43949 
1617000.000000 44904 44215 43962 43956 
1621000.000000 45536 44315 43993 43968 
1625000.000000 46164 44441 44035 43982 
1629000.000000 46788 44596 44085 43999 
1633000.000000 47412 44781 44149 44024 
1637000.000000 48024 44992 44229 44054 
1641000.000000 48634 45229 44322 44089 
1645000.000000 49233 45488 44433 44134 
1649000.000000 49827 45767 44557 44187 
1653000.000000 50418 46065 44700 44248 
1657000.000000 51001 46378 44860 44322 
1661000.000000 51576 46709 45036 44406 
1665000.000000 52144 47053 45227 44499 
1669000.000000 52702 47410 45435 44606 
1673000.000000 53250 47778 45660 44726 
1677000.000000 53799 48158 45897 44858 
1681000.000000 54330 48547 46151 45004 
1685000.000000 54859 48943 46419 45161 
1689000.000000 55377 49351 46698 45332 
1693000.000000 55879 49763 46991 45516 
1697000.000000 56382 50180 47297 45712 
1701000.000000 56872 50602 47612 45921 
1705000.000000 57350 51027 47940 46142 
1709000.000000 57815 51455 48278 46378 
1713000.000000 58279 51881 48623 46623 
1717000.000000 58725 52313 48976 46880 
1721000.000000 59160 52744 49339 47148 
1725000.000000 59586 53175 49707 47427 
1729000.000000 60000 53606 50080 47713 
1733000.000000 60405 54033 50462 48015 
1737000.000000 60800 54459 50843 48319 
1741000.000000 61180 54885 51234 48638 
1745000.000000 61549 55303 51626 48961 
1749000.000000 61904 55720 52019 49294 
1753000.000000 62254 56130 52415 49630 
1757000.000000 62584 56537 52812 49976 
1761000.000000 62911 56937 53209 50326 
1765000.000000 63222 57334 53607 50679 
1769000.000000 63520 57724 54005 51040 
1773000.000000 63809 58110 54399 51403 
1777000.000000 64083 58485 54795 51770 
1781000.000000 64353 58856 55184 52139 
1785000.000000 64607 59217 55571 52510 
1789000.000000 64850 59572 55959 52885 
1793000.000000 65084 59922 56340 53258 
1797000.000000 65307 60258 56716 53631 
1801000.000000 65517 60595 57091 54004 
1805000.000000 65535 60918 57460 54377 
1809000.000000 65535 61233 57824 54752 
1813000.000000 65535 61540 58183 55121 
1817000.000000 65535 61839 58533 55492 
1821000.000000 65535 62129 58881 55856 
1825000.000000 65535 62413 59222 56219 
1829000.000000 65535 62683 59555 56581 
1833000.000000 65535 62949 59883 56939 
1837000.000000 65535 63206 60204 57289 
1841000.000000 65535 63452 60517 57637 
1845000.000000 65535 63690 60823 57981 
1849000.000000 65535 63920 61122 58322 
1853000.000000 65535 64138 61413 58656 
1857000.000000 65535 64237 61687 58984 
1861000.000000 65535 33293 58783 58868 
1865000.000000 65535 33291 56318 58583 
1869000.000000 65535 33289 54102 58095 
1873000.000000 65535 33291 52104 57450 
1877000.000000 65535 33291 50303 56683 
1881000.000000 65535 33286 48677 55832 
1885000.000000 65535 33290 47208 54914 
1889000.000000 65535 33291 45880 53959 
1893000.000000 65535 33291 44678 52977 
1897000.000000 65535 33287 43595 51990 
1901000.000000 65535 33284 42611 51004 
1905000.000000 65535 33290 41725 50028 
1909000.000000 65535 33289 40922 49079 
1913000.000000 65535 33293 40197 48150 
1917000.000000 65535 33291 39539 47251 
1921000.000000 65430 33292 38945 46385 
1925000.000000 65215 33291 38409 45559 
1929000.000000 64986 33292 37920 44766 
1933000.000000 64746 33290 37479 44011 
1937000.000000 64493 33292 37081 43292 
1941000.000000 64233 33291 36718 42614 
1945000.000000 63953 33288 36390 41971 
1949000.000000 63674 33290 36095 41366 
1953000.000000 63378 33289 35826 40797 
1957000.000000 63069 33294 35583 40262 
1961000.000000 62749 33292 35361 39761 
1965000.000000 62420 33286 35162 39290 
1969000.000000 62078 33290 34983 38851 
1973000.000000 61723 33291 34819 38440 
1977000.000000 61358 33290 34673 38055 
1981000.000000 60984 33290 34535 37699 
1985000.000000 60593 33287 34413 37366 
1989000.000000 60191 33290 34302 37056 
1993000.000000 59780 33290 34203 36769 
1997000.000000 59360 33291 34113 36502 
2001000.000000 58924 33291 34031 36255 
2005000.000000 58480 33293 33956 36026 
2009000.000000 58024 33291 33887 35812 
2013000.000000 57560 33287 33827 35615 
2017000.000000 57087 33291 33770 35433 
2021000.000000 56600 33289 33722 35263 
2025000.000000 56102 33289 33673 35108 
2029000.000000 55585 33289 33632 34963 
2033000.000000 55077 33290 33595 34830 
2037000.000000 54555 33288 33561 34708 
2041000.000000 54021 33289 33528 34595 
2045000.000000 53477 33289 33502 34489 
2049000.000000 52924 33288 33477 34394 
2053000.000000 52368 33289 33451 34302 
2057000.000000 51804 33288 33431 34221 
2061000.000000 51229 33290 33410 34146 
2065000.000000 50651 33290 33394 34076 
2069000.000000 50058 33286 33377 34011 
2073000.000000 49464 33291 33363 33952 
2077000.000000 48865 33291 33351 33899 
2081000.000000 48253 33290 33336 33850 
2085000.000000 47648 33288 33327 33802 
2089000.000000 47021 33291 33315 33759 
2093000.000000 46398 33288 33306 33721 
2097000.000000 45771 33288 33299 33685 
2101000.000000 45132 33289 33291 33652 
2105000.000000 44489 33289 33283 33621 
2109000.000000 43848 33288 33276 33593 
2113000.000000 43200 33287 33274 33567 
2117000.000000 42549 33290 33264 33543 
2121000.000000 41892 33290 33261 33522 
2125000.000000 41228 33285 33256 33503 
2129000.000000 40568 33286 33252 33483 
2133000.000000 39921 33284 33248 33465 
2137000.000000 39247 33287 33246 33450 
2141000.000000 38576 33288 33241 33436 
2145000.000000 37901 33290 33238 33424 
2149000.000000 37232 33290 33236 33409 
2153000.000000 36550 33292 33232 33398 
2157000.000000 35880 33289 33231 33388 
2161000.000000 35198 33290 33226 33379 
2165000.000000 34519 33288 33226 33371 
2169000.000000 33840 33287 33223 33360 
2173000.000000 33156 33290 33222 33354 
2177000.000000 32482 33289 33218 33347 
2181000.000000 31803 33286 33217 33339 
2185000.000000 31126 33287 33216 33333 
2189000.000000 30450 33291 33216 33327 
2193000.000000 29775 33291 33214 33323 
2197000.000000 29095 33288 33214 33319 
2201000.000000 28422 33290 33213 33313 
2205000.000000 27754 33288 33212 33310 
2209000.000000 27081 33287 33213 33306 
2213000.000000 26415 33287 33210 33300 
2217000.000000 25760 33286 33209 33299 
2221000.000000 25089 33289 33208 33296 
2225000.000000 24427 33289 33209 33294 
2229000.000000 23776 33285 33209 33292 
2233000.000000 23124 33289 33206 33288 
2237000.000000 22475 33294 33207 33287 
2241000.000000 21828 33288 33204 33284 
2245000.000000 21184 33289 33205 33283 
2249000.000000 20551 33287 33205 33279 
2253000.000000 19919 33286 33205 33279 
2257000.000000 19292 33288 33204 33279 
2261000.000000 18673 33287 33205 33277 
2265000.000000 18062 33289 33203 33276 
2269000.000000 17452 33289 33204 33276 
2273000.000000 16853 33288 33204 33274 
2277000.000000 16261 33289 33204 33272 
2281000.000000 15669 33288 33204 33273 
2285000.000000 15092 33288 33204 33270 
2289000.000000 14514 33286 33204 33271 
2293000.000000 13946 33286 33204 33270 
2297000.000000 13397 33285 33204 33270 
2301000.000000 12853 33286 33204 33269 
2305000.000000 12304 33286 33203 33267 
2309000.000000 11776 33287 33203 33268 
2313000.000000 11256 33286 33203 33266 
2317000.000000 10739 33287 33204 33267 
2321000.000000 10238 33292 33202 33267 
2325000.000000 9747 33286 33202 33266 
2329000.000000 9261 33284 33201 33266 
2333000.000000 8791 33285 33204 33265 
2337000.000000 8329 33286 33203 33265 
2341000.000000 7884 33286 33202 33264 
2345000.000000 7439 33288 33203 33265 
2349000.000000 7015 33285 33204 33265 
2353000.000000 6596 33287 33205 33264 
2357000.000000 6192 33285 33203 33264 
2361000.000000 5799 33286 33203 33263 
2365000.000000 5417 33284 33203 33264 
2369000.000000 5048 33288 33204 33264 
2373000.000000 4691 33288 33202 33266 
2377000.000000 4342 33285 33205 33263 
2381000.000000 4010 33287 33204 33264 
2385000.000000 3698 33282 33205 33265 
2389000.000000 3378 33286 33204 33263 
2393000.000000 3082 33286 33205 33263 
2397000.000000 2795 33287 33205 33265 
2401000.000000 2520 33288 33204 33266 
2405000.000000 2255 33290 33204 33265 
2409000.000000 2004 33286 33205 33265 
2413000.000000 1765 33288 33205 33265 
2417000.000000 1534 33287 33205 33266 
2421000.000000 1317 33290 33206 33265 
2425000.000000 1107 33290 33205 33264 
2429000.000000 907 33288 33207 33265 
2433000.000000 718 33285 33206 33267 
2437000.000000 539 33285 33206 33267 
2441000.000000 372 33287 33207 33265 
2445000.000000 211 33286 33207 33266 
2449000.000000 60 33286 33207 33268 
2453000.000000 0 33287 33208 33267 
2457000.000000 0 33287 33207 33267 
2461000.000000 0 33284 33207 33268 
2465000.000000 0 33289 33210 33268 
2469000.000000 0 33285 33208 33269 
2473000.000000 0 33286 33209 33269 
2477000.000000 0 33288 33208 33267 
2481000.000000 0 33287 33210 33270 
2485000.000000 0 33287 33210 33303 
2489000.000000 0 43865 34277 33417 
2493000.000000 0 43862 35192 33614 
2497000.000000 0 43860 36017 33876 
2501000.000000 0 43861 36761 34185 
2505000.000000 0 43859 37436 34538 
2509000.000000 0 43858 38044 34912 
2513000.000000 0 43860 38594 35306 
2517000.000000 0 43859 39091 35709 
2521000.000000 0 43860 39541 36117 
2525000.000000 78 43860 39950 36525 
2529000.000000 231 43862 40319 36929 
2533000.000000 394 43861 40652 37324 
2537000.000000 563 43863 40954 37709 
2541000.000000 742 43861 41227 38083 
2545000.000000 929 43861 41472 38444 
2549000.000000 1131 43860 41698 38792 
2553000.000000 1345 43862 41899 39121 
2557000.000000 1560 43861 42082 39436 
2561000.000000 1791 43863 42248 39735 
2565000.000000 2033 43861 42399 40020 
2569000.000000 2286 43861 42534 40288 
2573000.000000 2551 43863 42658 40541 
2577000.000000 2823 43862 42768 40780 
2581000.000000 3107 43859 42871 41003 
2585000.000000 3409 43861 42962 41213 
2589000.000000 3716 43863 43041 41409 
2593000.000000 4041 43860 43116 41593 
2597000.000000 4372 43861 43188 41764 
2601000.000000 4719 43861 43248 41926 
2605000.000000 5076 43862 43303 42074 
2609000.000000 5446 43861 43354 42213 
2613000.000000 5826 43861 43399 42342 
2617000.000000 6223 43860 43440 42462 
2621000.000000 6623 43862 43478 42573 
2625000.000000 7036 43859 43511 42677 
2629000.000000 7463 43862 43544 42772 
2633000.000000 7902 43862 43571 42860 
2637000.000000 8353 43864 43597 42944 
2641000.000000 8813 43861 43620 43019 
2645000.000000 9283 43864 43641 43089 
2649000.000000 9760 43863 43660 43154 
2653000.000000 10255 43861 43678 43215 
2657000.000000 10752 43864 43692 43269 
2661000.000000 11260 43860 43708 43320 
2665000.000000 11782 43862 43718 43368 
2669000.000000 12310 43862 43732 43412 
2673000.000000 12851 43861 43743 43451 
2677000.000000 13394 43864 43753 43489 
2681000.000000 13952 43865 43762 43522 
2685000.000000 14515 43865 43772 43554 
2689000.000000 15084 43865 43778 43583 
2693000.000000 15659 43864 43784 43609 
2697000.000000 16242 43865 43792 43635 
2701000.000000 16835 43862 43796 43657 
2705000.000000 17435 43864 43801 43679 
2709000.000000 18044 43865 43805 43698 
2713000.000000 18653 43869 43811 43715 
2717000.000000 19270 43866 43814 43732 
2721000.000000 19893 43866 43817 43744 
2725000.000000 20516 43868 43821 43759 
2729000.000000 21155 43866 43826 43773 
2733000.000000 21789 43867 43829 43785 
2737000.000000 22429 43867 43832 43797 
2741000.000000 23079 43867 43835 43806 
2745000.000000 23727 43866 43838 43816 
2749000.000000 24382 43867 43839 43826 
2753000.000000 25038 43869 43840 43831 
2757000.000000 25695 43873 43844 43840 
2761000.000000 26359 43871 43844 43847 
2765000.000000 27026 43871 43847 43852 
2769000.000000 27695 43871 43849 43860 
2773000.000000 28358 43868 43850 43863 
2777000.000000 29033 43870 43850 43867 
2781000.000000 29707 43872 43852 43874 
2785000.000000 30381 43874 43854 43879 
2789000.000000 31054 43875 43854 43883 
2793000.000000 31728 43876 43857 43885 
2797000.000000 32408 43874 43857 43888 
2801000.000000 33080 43877 43859 43893 
2805000.000000 33759 43881 43860 43895 
2809000.000000 34430 43880 43860 43898 
2813000.000000 35104 43880 43862 43901 
2817000.000000 35783 43883 43864 43904 
2821000.000000 36455 43887 43865 43908 
2825000.000000 37128 43888 43865 43910 
2829000.000000 37797 43893 43867 43913 
2833000.000000 38471 43902 43870 43914 
2837000.000000 39135 43907 43872 43916 
2841000.000000 39804 43915 43875 43918 
2845000.000000 40465 43927 43878 43922 
2849000.000000 41129 43945 43882 43924 
2853000.000000 41779 43969 43888 43926 
2857000.000000 42435 43998 43897 43931 
